ID,英文名稱,中文名稱,圖片,化學式,更新日期
623644,chromous acid,亞鉻酸,,"<Font html:Color=""#000000"">HCrO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">; H</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">CrO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623645,chromium(VI) oxide,氧化鉻(VI) {三氧化鉻},,"<Font html:Color=""#000000"">CrO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623646,chromium(V) oxide,氧化鉻(V) {五氧化二鉻},,"<Font html:Color=""#000000"">Cr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub>",2012-11-26
623647,chromium(IV) oxide,氧化鉻(IV) {二氧化鉻},,"<Font html:Color=""#000000"">CrO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623648,chromium(V) fluoride,氟化鉻(V) {五氟化鉻},,"<Font html:Color=""#000000"">CrF</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub>",2012-11-26
623649,chromium(IV) fluoride,氟化鉻(IV){四氟化鉻},,"<Font html:Color=""#000000"">CrF</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623650,chromium(III) thiocyanate,硫氰酸鉻(III) {硫氰化鉻(III)},,"<Font html:Color=""#000000"">Cr(SCN)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623651,chromium(III) sulfate,硫酸鉻(III),,"<Font html:Color=""#000000"">Cr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623652,chromium(III) sulfide,硫化鉻(III) {三硫化二鉻},,"<Font html:Color=""#000000"">Cr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">S</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623653,chromium(III) selenide,硒化鉻(III) {三硒化二鉻},,"<Font html:Color=""#000000"">Cr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Se</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623654,chromium(III) perchlorate,過氯酸鉻(III),,"<Font html:Color=""#000000"">Cr(ClO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623655,chromium(III) phosphate,磷酸鉻(III),,"<Font html:Color=""#000000"">CrPO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623656,chromium(III) oxide,氧化鉻(III) {三氧化二鉻},,"<Font html:Color=""#000000"">Cr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623657,chromium(III) iodide,碘化鉻(III) {三碘化鉻},,"<Font html:Color=""#000000"">CrI</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623658,chromium(III) oxalate,草酸鉻(III)；乙二酸鉻(III),,"<Font html:Color=""#000000"">Cr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623659,chromium(III) hydroxide,氫氧化鉻(III),,"<Font html:Color=""#000000"">Cr(OH)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623660,chromium(III) iodate,碘酸鉻(III),,"<Font html:Color=""#000000"">Cr(IO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623661,chromium(III) hydride,氫化鉻(III) {三氫化鉻},,"<Font html:Color=""#000000"">CrH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623662,chromium(III) formate,甲酸鉻(III),,"<Font html:Color=""#000000"">Cr(HCO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623663,chromium(III) chloride,氯化鉻(III) {三氯化鉻},,"<Font html:Color=""#000000"">CrCl</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623664,chromium(III) fluoride,氟化鉻(III) {三氟化鉻},,"<Font html:Color=""#000000"">CrF</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623666,chromium(III) carbonate,碳酸鉻(III),,"<Font html:Color=""#000000"">Cr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(CO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623667,chromium(III) bromide,溴化鉻(III) {三溴化鉻},,"<Font html:Color=""#000000"">CrBr</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623668,chromium(III) acetylacetonate,乙醯丙酮鉻(III),,"<Font html:Color=""#000000"">Cr(C</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623669,chromium(II) sulfide,硫化鉻(II) {一硫化鉻},,CrS,2012-11-26
623670,chromium(III) acetate,醋酸鉻(III)；乙酸鉻(III),,"<Font html:Color=""#000000"">Cr(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623671,chromium(II) selenide,硒化鉻(II),,CrSe,2012-11-26
623672,chromium(II) silicide,矽化鉻(II) {一矽化二鉻},,"<Font html:Color=""#000000"">Cr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Si</Font>",2012-11-26
623673,chromium(II) sulfate,硫酸鉻(II),,"<Font html:Color=""#000000"">CrSO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623674,chromium(II) oxide,氧化鉻(II) {一氧化鉻},,CrO,2012-11-26
623675,chromium(II) phosphate,磷酸鉻(II),,"<Font html:Color=""#000000"">Cr</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">(PO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623676,chromium(II) oxalate,草酸鉻(II)；乙二酸鉻(II),,"<Font html:Color=""#000000"">CrC</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623677,chromium(II) iodide,碘化鉻(II) {二碘化鉻},,"<Font html:Color=""#000000"">CrI</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623678,chromium(II) nitrate,硝酸鉻(II),,"<Font html:Color=""#000000"">Cr(NO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623679,chromium(II) hydroxide,氫氧化鉻(II) ,,"<Font html:Color=""#000000"">Cr(OH)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623680,chromium(II) hydride,氫化鉻(II) {二氫化鉻},,"<Font html:Color=""#000000"">CrH</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623681,chromium(II) formate,甲酸鉻(II),,"<Font html:Color=""#000000"">Cr(HCO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623682,chromium(II) fluoride,氟化鉻(II) {二氟化鉻},,"<Font html:Color=""#000000"">CrF</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623683,chromium(II) chloride,氯化鉻(II) {二氯化鉻},,"<Font html:Color=""#000000"">CrCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623684,chromium(II) bromide,溴化鉻(II) {二溴化鉻},,"<Font html:Color=""#000000"">CrBr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623685,chromium(II) carbonate,碳酸鉻(II),,"<Font html:Color=""#000000"">CrCO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623686,chromium(I) hydride,氫化鉻(I) {一氫化鉻},,CrH,2012-11-26
623687,chromium(II) acetate,醋酸鉻(II)；乙酸鉻(II),,"<Font html:Color=""#000000"">Cr(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623688,chromium tungstate,鎢酸鉻(III),,"<Font html:Color=""#000000"">Cr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(WO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623689,chromium trioxide,三氧化鉻 {氧化鉻(VI)},,"<Font html:Color=""#000000"">CrO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623690,chromium tetraoxide triammine,四氧化三氨鉻,,"<Font html:Color=""#000000"">Cr(NH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623691,chromium tetrachloride,四氯化鉻 {氯化鉻(IV)},,"<Font html:Color=""#000000"">CrCl</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623692,chromium tetrafluoride,四氟化鉻 {氟化鉻(IV)},,"<Font html:Color=""#000000"">CrF</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623693,chromium sulfocyanide,硫氰化鉻(III) {硫氰酸鉻(III)},,"<Font html:Color=""#000000"">Cr(SCN)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623694,chromium sulfite,亞硫酸鉻(II),,"<Font html:Color=""#000000"">Cr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(SO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">·2Cr(OH)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">·3H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font>",2012-11-26
623695,chromium sesquisulfide,三硫化二鉻；硫化鉻(III),,"<Font html:Color=""#000000"">Cr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">S</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623696,chromium sesquioxide,三氧化二鉻；氧化鉻(III),,"<Font html:Color=""#000000"">Cr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623697,chromium rhodanide,硫氰化鉻(III) {硫氰酸鉻(III)},,"<Font html:Color=""#000000"">Cr(SCN)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623698,chromium phosphide,磷化鉻(III),,CrP,2012-11-26
623699,chromium peroxide,過氧化鉻 {五氧化鉻},,"<Font html:Color=""#000000"">CrO</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub>",2012-11-26
623700,chromium pentafluoride,五氟化鉻 {氟化鉻(V)},,"<Font html:Color=""#000000"">CrF</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub>",2012-11-26
623701,chromium pentaoxide,五氧化鉻 {過氧化鉻},,"<Font html:Color=""#000000"">CrO</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub>",2012-11-26
623703,chromium oxyfluoride,氟氧化鉻(VI) {二氟二氧化鉻},,"<Font html:Color=""#000000"">CrO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">F</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623704,chromium monoboride,一硼化鉻 {硼化鉻(III)},,CrB,2012-11-26
623705,chromium mononitride,一氮化鉻 {氮化鉻(III)},,CrN,2012-11-26
623706,chromium oxychloride,氧氯化鉻(VI) {二氯二氧化鉻},,"<Font html:Color=""#000000"">CrO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Cl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623707,chromium monoarsenide,一砷化鉻 {砷化鉻(III)},,CrAs,2012-11-26
623708,chromium lead oxide,鹼式鉻酸鉛,,"<Font html:Color=""#000000"">Pb</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(CrO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)O</Font>",2012-11-26
623709,chromium hexacarbonyl,六羰鉻 {羰鉻},,"<Font html:Color=""#000000"">Cr(CO)</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
623710,chromium dioxide,二氧化鉻 {氧化鉻(IV)},,"<Font html:Color=""#000000"">CrO</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623711,chromium carbonyl,[六]羰鉻,,"<Font html:Color=""#000000"">Cr(CO)</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
623712,chromium,鉻,,Cr,2012-11-26
623713,chromium ammonium alum,鉻銨礬,,"<Font html:Color=""#000000"">NH</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">Cr(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">·12H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font>",2012-11-26
623714,chromic(IV) chloride,氯化鉻(IV) {四氯化鉻},,"<Font html:Color=""#000000"">CrCl</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623715,chromic(III) chlorosulfate,氯代硫酸鉻(III),,"<Font html:Color=""#000000"">Cr(ClSO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623716,chromic(III) cyanide,氰化鉻(III),,"<Font html:Color=""#000000"">Cr(CN)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623717,chromic(II) cyanide,氰化鉻(II),,"<Font html:Color=""#000000"">Cr(CN)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623718,chromic(II) chlorosulfate,氯代硫酸鉻(II),,"<Font html:Color=""#000000"">Cr(ClSO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623719,chromic thiocyanate,硫氰酸鉻(III) {硫氰化鉻(III)},,"<Font html:Color=""#000000"">Cr(SCN)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623720,chromic sulfide,硫化鉻(III) {三硫化二鉻},,"<Font html:Color=""#000000"">Cr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">S</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623721,chromic sulfate,硫酸鉻(III),,"<Font html:Color=""#000000"">Cr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623723,chromic sodium sulfate,硫酸鈉鉻,,"<Font html:Color=""#000000"">NaCr(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623724,chromic sodium alum,鉻鈉礬,,"<Font html:Color=""#000000"">NaCr(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">·12H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font>",2012-11-26
623725,chromic rubidium sulfate,硫酸銣鉻,,"<Font html:Color=""#000000"">RbCr(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623726,chromic selenide,硒化鉻(III) {三硒化二鉻},,"<Font html:Color=""#000000"">Cr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Se</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623727,chromic rubidium alum,鉻銣礬,,"<Font html:Color=""#000000"">RbCr(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">·12H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font>",2012-11-26
623728,chromic pyrophosphate,焦磷酸鉻(III),,"<Font html:Color=""#000000"">Cr</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">(P</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623729,chromic potassium sulfate,硫酸鉀鉻,,"<Font html:Color=""#000000"">KCr(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623730,chromic potassium alum,鉻鉀礬,,"<Font html:Color=""#000000"">KCr(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">·12H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font>",2012-11-26
623731,chromic phosphate,磷酸鉻(III),,"<Font html:Color=""#000000"">CrPO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623732,chromic perchlorate,過氯酸鉻(III),,"<Font html:Color=""#000000"">Cr(ClO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623733,chromic oxyhydroxide,氧(氫氧)化鉻(III),,CrO(OH),2012-11-26
623734,chromic oxydisulfate,二硫酸氧鉻(III),,"<Font html:Color=""#000000"">Cr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623735,chromic oxychloride,氧氯化鉻(III),,Cr(O)Cl,2012-11-26
623736,chromic oxide,氧化鉻(III) {三氧化二鉻},,"<Font html:Color=""#000000"">Cr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623737,chromic oxalate,草酸鉻(III)；乙二酸鉻(III),,"<Font html:Color=""#000000"">Cr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623738,chromic orthophosphate,[正]磷酸鉻(III),,"<Font html:Color=""#000000"">CrPO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623739,chromic nitrate,硝酸鉻(III),,"<Font html:Color=""#000000"">Cr(NO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623740,chromic metaphosphate,偏磷酸鉻(III),,"<Font html:Color=""#000000"">Cr(PO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623741,chromic hydroxide,氫氧化鉻(III),,"<Font html:Color=""#000000"">Cr(OH)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623742,chromic iodide,碘化鉻(III),,"<Font html:Color=""#000000"">CrI</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623743,chromic dihydroxychloride,二(氫氧)氯化鉻；二羥氯化鉻,,"<Font html:Color=""#000000"">Cr(OH)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Cl</Font>",2012-11-26
623744,chromic formate,甲酸鉻(III),,"<Font html:Color=""#000000"">Cr(HCOO)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623745,chromic chloride,氯化鉻(III) {三氯化鉻},,"<Font html:Color=""#000000"">CrCl</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623746,chromic carbonate,碳酸鉻(III),,"<Font html:Color=""#000000"">Cr</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(CO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623747,chromic boride,硼化鉻,,CrB,2012-11-26
623748,chromic bromide,溴化鉻(III) {三溴化鉻},,"<Font html:Color=""#000000"">CrBr</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
