ID,英文名稱,中文名稱,圖片,所在國,經緯坐標,備註,更新日期
3014231,"Sorell, C.",索雷爾岬,,澳大利亞,42° 12′ S 145° 10′ E,,2017-06-09
3014232,Sörenberg,瑟倫伯格,,瑞士,46° 49′ N 8° 02′ E,,2017-06-09
3014233,"Soreq, Nahal",索雷克河,,以色列,31° 56′ N 34° 42′ E,,2017-06-09
3014234,Sorfold,瑟福爾,,挪威,67° 30′ N 15° 43′ E,,2017-06-09
3014235,Sorgono,索哥諾,,義大利,40° 01′ N 9° 06′ E,,2017-06-09
3014236,Sorgun,索爾貢,,土耳其,39° 49′ N 35° 11′ E,,2017-06-09
3014237,Sori-do,所里島,,韓國,34° 26′ N 127° 48′ E,,2017-06-09
3014238,Soria,索里亞,,西班牙,41° 46′ N 2° 28′ W,,2017-06-09
3014239,Soriano,索里亞諾,,烏拉圭,33° 24′ S 58° 19′ W,,2017-06-09
3014240,Sornico,索爾尼科,,瑞士,46° 24′ N 8° 39′ E,,2017-06-09
3014241,Soro,索羅,,印度,21° 17′ N 86° 41′ E,,2017-06-09
3014242,Sorocaba,索羅卡巴,,巴西,23° 29′ S 23° 29′ S,,2017-06-09
3014243,Soroka(Belomorsk),索羅卡(比羅莫斯克),,俄羅斯,64° 32′ N 34° 46′ E,,2017-06-09
3014244,Soroki,索羅基,,俄羅斯,58° 05′ N 49° 29′ E,,2017-06-09
3014245,Sorol Atoll,索羅爾礁,,密克羅尼西亞,8° 08′ N 140° 23′ E,,2017-06-09
3014246,Soromesis,索羅美西斯,,波札那,19° 21′ S 22° 15′ E,,2017-06-09
3014247,Soron,索隆,,印度,27° 53′ N 78° 45′ E,,2017-06-09
3014248,Sorong,梭隆,,印尼,0° 53′ S 131° 15′ E,,2017-06-09
3014249,Sororoca,索羅羅卡,,巴西,0° 43′ N 61° 31′ W,,2017-06-09
3014250,Soroti,索羅提,,烏干達,1° 41′ N 33° 37′ E,,2017-06-09
3014251,Soroya,南島,,挪威,70° 36′ N 22° 48′ E,,2017-06-09
3014252,Soroysund,瑟勒伊松德,,挪威,70° 40′ N 23° 25′ E,,2017-06-09
3014253,Sorrento,索倫托,,美國,30° 11′ N 90° 53′ W,,2017-06-09
3014254,Sorrento,索倫托,,義大利,40° 37′ N 14° 23′ E,,2017-06-09
3014255,Sorsatunturi,索沙山,,芬蘭,67° 24′ N 29° 38′ E,,2017-06-09
3014256,Sorsele,索瑟勒,,瑞典,65° 32′ N 17° 30′ E,,2017-06-09
3014257,"Sorsogon, Province of",索索貢省,,菲律賓,12° 50′ N 123° 55′ E,,2017-06-09
3014258,Sortavala,索塔瓦拉,,俄羅斯,61° 42′ N 30° 42′ E,,2017-06-09
3014259,Sortland,索特蘭,,挪威,68° 42′ N 15° 25′ E,,2017-06-09
3014260,Sosan (Seosan),瑞山,,韓國,36° 47′ N 126° 27′ E,,2017-06-09
3014261,Sosan-dong,小山洞,,北韓,40° 40′ N 129° 08′ E,,2017-06-09
3014262,Sosna,索斯納河,,俄羅斯,52° 42′ N 38° 54′ E,,2017-06-09
3014263,Sosnovka,索斯諾夫卡,,俄羅斯,56° 17′ N 51° 17′ E,,2017-06-09
3014264,Sosnovo-Ozerskoye,索斯諾伏奧哲斯科耶,,俄羅斯,52° 32′ N 111° 33′ E,,2017-06-09
3014265,Sotae,所台,,韓國,35° 34′ N 128° 37′ E,,2017-06-09
3014266,Soto La Marina,索托馬里納,,墨西哥,23° 46′ N 98° 12′ W,,2017-06-09
3014267,Sotome,外海,,日本,32° 52′ N 129° 43′ E,,2017-06-09
3014268,Sotra,索特拉島,,挪威,60° 18′ N 5° 05′ E,,2017-06-09
3014269,Sotuta,索圖塔,,墨西哥,20° 36′ N 89° 01′ W,,2017-06-09
3014270,Souanke,蘇昂蓋,,剛果{金夏沙},2° 05′ N 14° 08′ E,,2017-06-09
3014271,Soudan,蘇旦,,澳大利亞,20° 03′ S 137° 01′ E,,2017-06-09
3014272,Soufli (Souflion),蘇夫利[翁],,希臘,41° 12′ N 26° 18′ E,,2017-06-09
3014273,Soufriere,蘇夫利厄赫,,聖露西亞,13° 51′ N 61° 03′ W,,2017-06-09
3014274,Souillac,蘇雅克,,法國,44° 54′ N 1° 28′ E,,2017-06-09
3014275,Souk Ahras,蘇克阿拉斯,,阿爾及利亞,36° 17′ N 7° 57′ E,,2017-06-09
3014276,Sound I.,松德島,,印度,12° 58′ N 92° 59′ E,,2017-06-09
3014277,"Sour (Sur, Tyre)",蘇爾(提爾),,黎巴嫩,33° 16′ N 35° 12′ E,,2017-06-09
3014278,Sour Lake,紹爾雷克,,美國,30° 08′ N 94° 24′ W,,2017-06-09
3014279,Sources (Phofung),蘇爾斯峰(福芳峰),,南非/賴索托,28° 46′ S 28° 52′ E,,2017-06-09
3014280,Soure,蘇爾,,巴西,0° 42′ S 48° 33′ W,,2017-06-09
3014281,Soure,蘇爾,,葡萄牙,40° 04′ N 8° 38′ W,,2017-06-09
3014282,Souris,蘇里斯,,加拿大,46° 21′ N 62° 14′ W,,2017-06-09
3014283,Sousa (Souza),索薩,,巴西,6° 45′ S 38° 14′ W,,2017-06-09
3014284,Sousel (Souzel),索塞爾,,巴西,2° 39′ S 51° 55′W,,2017-06-09
3014285,Sousse(Susa),蘇斯(蘇沙),,突尼西亞,35° 50′ N 10° 38′ E,,2017-06-09
3014286,Republic of South Africa,南非共和國{=南非},,{非洲},,20190430修訂,2019-04-30
3014287,South America,南美洲,,{美洲},,,2017-06-09
3014288,South Australia,南澳大利亞,,澳大利亞,35° 00′ S 135° 00′ E,,2017-06-09
3014289,South Bend,南本德,,美國,41° 41′ N 86° 15′ W,,2017-06-09
3014290,South Boston,南波士頓,,美國,42° 20′ N 71° 02′ W,,2017-06-09
3014291,"South Carolina, State of",南卡羅來納州,,美國,34° 00′ N 81° 00′ W,,2017-06-09
3014292,South Chan. (Boca Grande),南水道(格蘭德口),,菲律賓,11° 46′ N 124° 51′ E,,2017-06-09
3014293,"South Dakota, State of",南達科他州,,美國,44° 30′ N 100° 15′ W,,2017-06-09
3014294,South Foreland,南福蘭,,英國,51° 09′ N 01° 24′ E,,2017-06-09
3014295,South Georgia I.,南喬治島,,英屬{大西洋},54° 15′ S 36° 45′ W,,2017-06-09
3014296,South Hadley Falls,南哈德利弗斯,,美國,42° 13′ N 72° 35′ W,,2017-06-09
3014297,South Haven,南哈芬,,美國,42° 24′ N 86° 16′ W,,2017-06-09
3014298,South I.,南島,,紐西蘭,43° 00′ S 171° 00′ E,,2017-06-09
3014299,South Indian L.,南印第安湖,,加拿大,56° 46′ N 98° 55′ W,,2017-06-09
3014300,South Jacksonville,南傑克孫維,,美國,39° 42′ N 90° 13′ W,,2017-06-09
3014301,South Miami,南邁阿密,,美國,25° 42′ N 80° 17′ W,,2017-06-09
3014302,South Milwaukee,南密爾瓦基(南密爾沃基),,美國,42° 54′ N 87° 51′ W,,2017-06-09
3014303,South Nahanni R.,南納哈尼河,,加拿大,61° 03′ N 123° 21′ W,,2017-06-09
3014304,South Orkney Is.,南奧克尼群島,,英屬{南極海},60° 35′ S 45° 30′ W,,2017-06-09
3014305,South Paris,南巴黎,,美國,44° 13′ N 70° 30′ W,,2017-06-09
3014306,South Pittsburg,南匹茲堡,,美國,35° 00′ N 85° 42′ W,,2017-06-09
3014307,South Polar Plat.,南極高原,,{南極洲},90° 00′ S 0° 00′ E,,2017-06-09
3014308,South Pole,南極,,{南極洲},90° 00′ S 0° 00′ E,,2017-06-09
3014309,South Portland,南波特蘭,,美國,43° 38′ N 70° 14′ W,,2017-06-09
3014310,South River,南里弗,,美國,40° 26′ N 74° 23′ W,,2017-06-09
3014311,South Ronaldsay I.,南羅納德榭島,,英國,58° 46′ N 2° 58′ W,,2017-06-09
3014312,South Sandwich Is.,南聖威治群島,,英屬{大西洋},57° 45′ S 26° 30′ W,,2017-06-09
3014313,South Shetland Is.,南昔得蘭群島,,英屬{大西洋},62° 00′ S 58° 00′ W,,2017-06-09
3014314,South Shields,南榭爾茲,,英國,54° 59′ N 1° 25′ W,,2017-06-09
3014315,South Stradbroke I.,南斯特拉德布洛克島,,澳大利亞,27° 50′ S 153° 25′ E,,2017-06-09
3014316,Republic of South Sudan,南蘇丹共和國{=南蘇丹},,{非洲},,20190430修訂,2019-04-30
3014317,South Taranaki Bight,南塔拉納基灣,,紐西蘭,39° 40′ S 174° 10′ E,,2017-06-09
3014318,South-East C.,東南角,,澳大利亞,41° 39′ S 146° 50′ E,,2017-06-09
3014319,South-West C.,西南岬,,澳大利亞,43° 34′ S 146° 02′ E,,2017-06-09
3014320,Southampton,南安普敦,,加拿大,45° 58′ N 67° 14′ W,,2017-06-09
3014321,Southampton,南安普敦,,美國,42° 13′ N 72° 43′ W,,2017-06-09
3014322,Southampton,南安普敦,,英國,50° 54′ N 1° 24′ W,,2017-06-09
3014323,Southampton I.,南安普敦島,,加拿大,64° 20′ N 84° 39′ W,,2017-06-09
3014324,Southbridge,南橋,,美國,42° 04′ N 72° 02′ W,,2017-06-09
3014325,Southbridge,南橋,,紐西蘭,43° 49′ S 172° 15′ E,,2017-06-09
3014326,Southend,紹森,,英國,55° 19′ N 05° 38′ W,,2017-06-09
3014327,Southend-on-Sea,紹森夕,,英國,51° 32′ N 00° 42′ W,,2017-06-09
3014328,Southern Alps,南阿爾卑斯山,,紐西蘭,43° 30′ S 170° 30′ E,,2017-06-09
3014329,Southern Carpathians (Transylvanian Alps),南喀爾巴阡山脈(外西凡尼亞山脈),,羅馬尼亞,45° 30′ N 24° 15′ E,,2017-06-09
3014330,Southern Cross,南十字,,澳大利亞,31° 13′ S 119° 19′ E,,2017-06-09
3014331,Southport,南港,,美國,33° 55′ N 78° 01′ W,,2017-06-09
3014332,Southport,南港,,英國,53° 38′ N 3° 00′ W,,2017-06-09
3014333,Southport,南港,,澳大利亞,27° 58′ S 153° 24′ E,,2017-06-09
3014334,Southwark,沙瑟克,,英國,51° 30′ N 0° 05′ W,,2017-06-09
3014335,Southwold,紹斯沃德,,英國,52° 19′ N 1° 40′ E,,2017-06-09
3014336,Soutpansberg (Zoutpans Berg),鹽盤山,,南非,31° 27′ S 20° 05′ E,,2017-06-09
3014337,Souzel (Sousel),索則爾,,葡萄牙,38° 57′ N 7° 41′ W,,2017-06-09
3014338,Sovetsk,蘇維埃次克,,俄羅斯,55° 05′ N 21° 53′ E,,2017-06-09
3014339,Sovetskaya Gavan (Soviet Harbor),蘇維埃港,,俄羅斯,48° 58′ N 140° 18′ E,,2017-06-09
3014340,Sovetskoye(Mordovskaya Bokla),索威次科耶(摩多夫斯卡雅波克拉),,俄羅斯,53° 49′ N 52° 47′ E,,2017-06-09
3014341,Soy,索伊,,肯亞,0° 40′ N 35° 09′ E,,2017-06-09
3014342,Soya-do,蘇爺島,,韓國,37° 13′ N 126° 10′ E,,2017-06-09
3014343,Soya-misaki,宗谷岬,,日本,45° 31′ N 141° 56′ E,,2017-06-09
3014344,Soyang-gang,昭陽江,,韓國,37° 54′ N 127° 43′ E,,2017-06-09
3014345,Soyeonpyeong-do,小延平島,,韓國,37° 37′ N 125° 43′ E,,2017-06-09
3014346,Soyong,昭容,,韓國,35° 46′ N 127° 09′ E,,2017-06-09
3014347,Soyopa,索約帕,,墨西哥,28° 41′ N 109° 37′ W,,2017-06-09
3014348,Spa,斯帕,,比利時,50° 29′ N 5° 52′ E,,2017-06-09
3014349,Kingdom of Spain,西班牙王國{=西班牙},,{歐洲},,20190430修訂,2019-04-30
3014350,Spalding,斯波丁,,英國,52° 47′ N 0° 09′ W,,2017-06-09
3014351,Spalding,斯波丁,,澳大利亞,33° 29′ S 138° 36′ E,,2017-06-09
3014352,Spandau,斯潘道,,德國,32° 16′ S 24° 32′ E,,2017-06-09
3014353,Spanish,西班牙村,,加拿大,46° 12′ N 82° 24′ W,,2017-06-09
3014354,Spanish Fork,西班牙福克,,美國,40° 06′ N 111° 39′ W,,2017-06-09
3014355,Spanish Town,西班牙鎮,,牙買加,17° 58′ N 76° 59′ W,,2017-06-09
3014356,Sparks,斯巴克斯,,美國,39° 36′ N 119° 45′ W,,2017-06-09
3014357,Sparta,斯巴達,,美國,38° 07′ N 89° 42′ W,,2017-06-09
3014358,Sparta (Sparti),斯巴達(斯巴提),,希臘,37° 04′ N 22° 26′ E,,2017-06-09
3014359,Spartanburg,斯巴坦堡,,美國,34° 56′ N 81° 55′ W,,2017-06-09
3014360,"Spartivento, Capo",斯巴提芬托角,,義大利,38° 53′ N 8° 50′ E,,2017-06-09
3014361,Spas,斯巴斯,,俄羅斯,59° 10′ N 46° 43′ E,,2017-06-09
3014362,Spassk,斯巴斯克,,俄羅斯,52° 45′ N 87° 45′ E,,2017-06-09
3014363,"Spean, Glen",斯平谷,,英國,56° 53′ N 4° 45′ W,,2017-06-09
3014364,Spenard,斯佩納德,,美國,61° 11′ N 149° 54′ W,,2017-06-09
3014365,Spencer,斯潘色,,美國,43° 08′ N 95° 08′ W,,2017-06-09
3014366,Spencer G.,斯潘色灣,,澳大利亞,34° 30′ S 136° 55′ E,,2017-06-09
3014367,Spenser Mts.,斯潘瑟山脈,,紐西蘭,42° 15′ S 172° 30′ E,,2017-06-09
3014368,Sperrin Mts.,斯柏林山脈,,英國,54° 48′ N 7° 05′ W,,2017-06-09
3014369,Spesutie I. (Spes Utie I.),斯佩司尤帖島,,美國,39° 27′ N 76° 04′ W,,2017-06-09
3014370,"Spetsai, Nisos",斯佩采島,,希臘,37° 16′ N 23° 08′ E,,2017-06-09
3014371,"Spey, R.",斯佩河,,英國,57° 40′ N 3° 05′ W,,2017-06-09
3014372,"Spey, Strath",斯佩谷,,英國,57° 27′ N 3° 18′ W,,2017-06-09
3014373,Speyer,斯派爾,,德國,49° 19′ N 8° 26′ E,,2017-06-09
3014374,Spezand,斯佩占,,巴基斯坦,29° 59′ N 67° 00′ E,,2017-06-09
3014375,"Spezia, Golfo della",斯佩吉亞灣,,義大利,44° 04′ N 9° 50′ E,,2017-06-09
3014376,Sphinx(Abu al Hawl),斯芬克斯(獅身人面像),,埃及,29° 58′ N 31° 08′ E,,2017-06-09
3014377,"Spice Is. (Maluku, Moluccas)",香料群島(馬魯古群島、摩鹿加群島),,印尼,2° 00′ S 128° 00′ E,,2017-06-09
3014378,Spilsby,斯匹爾斯比,,英國,53° 10′ N 0° 05′ E,,2017-06-09
3014379,Spinazzola,斯匹納佐拉,,義大利,40° 58′ N 16° 05′ E,,2017-06-09
3014380,Spioenkop (Spion Kop),斯匹恩山,,南非,32° 08′ S 25° 56′ E,,2017-06-09
3014381,Spiringen,斯匹林根,,瑞士,46° 52′ N 8° 44′ E,,2017-06-09
3014382,Spirit L.,斯匹里湖,,美國,33° 21′ N 93° 39′ W,,2017-06-09
3014383,Spiritwood,斯匹里塢,,美國,46° 56′ N 98° 29′ W,,2017-06-09
3014384,Spiro,斯匹羅,,美國,35° 14′ N 94° 37′ W,,2017-06-09
3014385,Spisska Nova Ves,斯匹什卡新村,,斯洛伐克,48° 57′ N 20° 34′ E,,2017-06-09
3014386,Spitsbergen,斯匹茲卑爾根島,,挪屬{斯瓦巴},78° 45′ N 16° 00′ E,20180129修訂,2018-03-19
3014387,Spittal,斯匹塔爾,,奧地利,46° 48′ N 13° 30′ E,,2017-06-09
3014388,Split,斯普立,,克羅埃西亞,43° 31′ N 16° 27′ E,,2017-06-09
3014389,Split L.,斯普立湖,,加拿大,50° 05′ N 91° 37′ W,,2017-06-09
3014390,Split Pk.,斯普立峰,,美國,41° 49′ N 118° 26′ W,,2017-06-09
3014391,"Spluga, Passo dello (Splügen P.)",斯普魯加山口(斯普呂根山口),,義大利/瑞士,46° 29′ N 9° 20′ E,,2017-06-09
3014392,Splügen,斯普呂根,,瑞士,46° 33′ N 9° 19′ E,,2017-06-09
3014393,Spofford,斯波福,,美國,42° 54′ N 72° 25′ W,,2017-06-09
3014394,Spokane,斯波坎,,美國,47° 39′ N 119° 25′ W,,2017-06-09
3014395,Spoleto,斯波列托,,義大利,42° 44′ N 12° 44′ E,,2017-06-09
3014396,Spontin,斯朋廷,,比利時,50° 19′ N 5° 00′ E,,2017-06-09
3014397,Sporades (Northern Sporades),[北]斯波拉迪斯群島,,希臘,39° 15′ N 23° 55′ E,,2017-06-09
3014398,Spotsylvania,斯波奇爾瓦尼亞,,美國,38° 12′ N 77° 35′ W,,2017-06-09
3014399,Spotted Horse,斯波提荷斯,,美國,40° 42′ N 105° 50′ W,,2017-06-09
3014400,Sprague,斯普雷格,,加拿大,49° 02′ N 95° 38′ W,,2017-06-09
3014401,Sprague,斯普雷格,,美國,37° 47′ N 81° 11′ W,,2017-06-09
3014402,Spree (Spreva),斯普雷河,,德國/捷克,52° 32′ N 13° 13′ E,,2017-06-09
3014403,Spremberg,斯普倫伯格,,德國,51° 34′ N 14° 22′ E,,2017-06-09
3014404,Sprimont,斯普里蒙,,比利時,50° 30′ N 5° 40′ E,,2017-06-09
3014405,Spring City,斯普陵城,,美國,35° 41′ N 84° 51′ W,,2017-06-09
3014406,Spring Hope,斯普陵荷普,,美國,35° 56′ N 78° 06′ W,,2017-06-09
3014407,Spring Place,斯普陵普雷斯,,美國,34° 45′ N 84° 49′ W,,2017-06-09
3014408,Springbok,斯普陵波克,,南非,29° 40′ S 17° 53′ E,,2017-06-09
3014409,Springdale,斯普陵代爾,,美國,37° 52′ N 80° 48′ W,,2017-06-09
3014410,Springer,斯普陵格,,美國,36° 21′ N 104° 35′ W,,2017-06-09
3014411,Springfield,春田,,美國,39° 48′ N 89° 38′ W,,2017-06-09
3014412,Springhill,斯普陵希爾,,加拿大,45° 39′ N 64° 02′ W,,2017-06-09
3014413,Springlands,斯普陵蘭茲,,法屬{圭亞那},5° 54′ N 57° 08′ W,20180123修訂,2018-03-19
3014414,Springsure,斯普陵蘇爾,,澳大利亞,24° 06′ S 148° 05′ E,,2017-06-09
3014415,Springville,斯普陵維,,美國,40° 09′ N 111° 36′ W,,2017-06-09
3014416,Spruce Brook,斯普魯斯布鲁克,,加拿大,48° 45′ N 58° 10′ W,,2017-06-09
3014417,Spruce Knob,斯普魯斯丘,,美國,38° 51′ N 79° 41′ W,,2017-06-09
3014418,Spruga,斯普魯加,,瑞士,46° 12′ N 8° 34′ E,,2017-06-09
3014419,"Squillace, Golfo di",斯奎拉契灣,,義大利,38° 45′ N 16° 50′ E,,2017-06-09
3014420,Squinzano,斯昆札諾,,義大利,40° 26′ N 18° 03′ E,,2017-06-09
3014421,Republic of Serbia,塞爾維亞共和國{=塞爾維亞},,{歐洲},,20190430修訂,2019-04-30
3014422,Srebrenica,斯雷布雷尼察,,波赫,44° 06′ N 19° 18′ E,,2017-06-09
3014423,"Sredinnyy, Khrebet",斯雷丁尼嶺,,俄羅斯,59° 42′ N 162° 24′ E,,2017-06-09
3014424,Sredna Gora,斯雷德納山脈,,保加利亞,42° 30′ N 25° 00′ E,,2017-06-09
3014425,Sredne-Kamchatsk,中堪察次克,,俄羅斯,55° 39′ N 159° 48′ E,,2017-06-09
3014426,Srednekolymsk,中科林斯克,,俄羅斯,67° 27′ N 153° 41′ E,,2017-06-09
3014427,Srem,什雷母,,波蘭,52° 05′ N 17° 01′ E,,2017-06-09
3014428,Sremska Mitrovica,斯雷母斯卡米特羅維察,,塞爾維亞,44° 59′ N 19° 37′ E,,2017-06-09
3014429,"Srepok, Tonle",斯雷博河,,柬埔寨/越南,13° 33′ N 106° 17′ E,,2017-06-09
3014430,Sretensk,斯雷騰斯克,,俄羅斯,52° 15′ N 117° 43′ E,,2017-06-09
3014431,The Democratic Socialist Republic of Sri Lanka,斯里蘭卡民主社會主義共和國{=斯里蘭卡},,{亞洲},,20190425修訂,2019-04-25
3014432,Sri Madhopur,斯里馬多浦,,印度,27° 28′ N 75° 36′ E,,2017-06-09
3014433,Srikakulam,斯里卡庫藍,,印度,18° 18′ N 83° 54′ E,,2017-06-09
3014434,Srinagar,斯利那加,,{喀什米爾},34° 05′ N 74° 48′ E,,2017-06-09
3014435,Srirangapur,斯里蘭加浦,,印度,17° 05′ N 78° 05′ E,,2017-06-09
3014436,Srivilliputtur,斯里維利普土,,印度,9° 31′ N 77° 38′ E,,2017-06-09
3014437,Srnetica,斯爾內提察,,波赫,44° 27′ N 16° 36′ E,,2017-06-09
3014438,Sroda,什羅達,,波蘭,52° 14′ N 17° 17′ E,,2017-06-09
3014439,St. Abbs Hd.,聖亞布角,,英國,55° 54′ N 2° 09′ W,,2017-06-09
3014440,St. Agatha,聖亞加沙,,美國,47° 14′ N 68° 18′ W,,2017-06-09
3014441,St. Albans,聖奧班斯,,英國,51° 45′ N 0° 20′ W,,2017-06-09
3014442,St. Albans Hd.,聖奧班斯角,,英國,50° 34′ N 2° 03′ W,,2017-06-09
3014443,St. Albert,聖亞伯特,,加拿大,53° 38′ N 113° 38′ W,,2017-06-09
3014444,St. Andrews,聖安德魯斯,,加拿大,45° 05′ N 67° 04′ W,,2017-06-09
3014445,St. Andrews,聖安德魯斯,,美國,34° 02′ N 81° 07′ W,,2017-06-09
3014446,St. Andrews,聖安德魯斯,,英國,56° 20′ N 2° 47′ W,,2017-06-09
3014447,St. Andrews,聖安德魯斯,,紐西蘭,44° 32′ S 171° 11′ E,,2017-06-09
3014448,St. Anns B.,聖安斯灣,,加拿大,46° 20′ N 60° 29′ W,,2017-06-09
3014449,St. Ann′s Bay,聖安斯貝,,牙買加,18° 26′ N 77° 12′ W,,2017-06-09
3014450,St. Anthony,聖安東尼,,美國,45° 01′ N 93° 12′ W,,2017-06-09
3014451,St. Antönien,聖安東尼恩,,瑞士,46° 58′ N 9° 51′ E,,2017-06-09
3014452,St. Arnaud,聖亞諾,,澳大利亞,36° 37′ S 143° 15′ E,,2017-06-09
3014453,St. Asaph,聖亞沙夫,,英國,53° 16′ N 3° 27′ W,,2017-06-09
3014454,St. Augustine,聖奧古斯丁,,美國,29° 53′ N 81° 18′ W,,2017-06-09
3014455,St. Austell,聖奧斯提爾,,英國,50° 20′ N 4° 45′ W,,2017-06-09
3014456,St. Bees Hd.,聖必斯岬,,英國,54° 30′ N 3° 28′ W,,2017-06-09
3014457,St. Boniface,聖波尼費斯,,加拿大,49° 51′ N 97° 05′ W,,2017-06-09
3014458,St. Brides B.,聖布來茲灣,,英國,51° 48′ N 5° 11′ W,,2017-06-09
3014459,St. Bruno,聖布魯諾,,加拿大,48° 28′ N 71° 38′ W,,2017-06-09
3014460,St. Casimir,聖卡西米爾,,加拿大,42° 39′ N 72° 07′ W,,2017-06-09
3014461,St. Catharines,聖凱瑟琳斯,,加拿大,43° 11′ N 79° 14′ W,,2017-06-09
3014462,St. Charles,聖查理斯,,美國,38° 36′ N 76° 55′ W,,2017-06-09
3014463,St. Charles Pt.,聖查理斯角,,加拿大,50° 15′ N 65° 49′ W,,2017-06-09
3014464,St. Clair,聖克來爾,,美國,42° 49′ N 82° 29′ W,,2017-06-09
3014465,St. Clair R.,聖克來爾河,,美國,42° 35′ N 82° 38′ W,,2017-06-09
3014466,"St. Clair, L.",聖克來爾湖,,美國,28° 26′ N 82° 18′ W,,2017-06-09
3014467,St. Cloud,聖克勞德,,美國,28° 14′ N 81° 16′ W,,2017-06-09
3014468,St. Croix R.,聖克羅伊河,,美國,45° 04′ N 67° 05′ W,,2017-06-09
3014469,St. Davids Hd.,聖大衛岬,,英國,51° 54′ N 5° 18′ W,,2017-06-09
3014470,St. Elias Mts.,聖艾利亞斯山脈,,美國/加拿大,60° 30′ N 139° 30′ W,,2017-06-09
3014471,"St. Elias, Mount",聖艾利亞斯山,,美國,60° 17′ N 140° 55′ W,,2017-06-09
3014472,St. Fillans,聖非蘭斯,,英國,56° 23′ N 4° 07′ W,,2017-06-09
3014473,St. Finans B.,聖非南斯灣,,愛爾蘭,51° 49′ N 10° 22′ W,,2017-06-09
3014474,St. Francis,聖法蘭西斯,,美國,35° 01′ N 90° 46′ W,,2017-06-09
3014475,St. Francis Bay,聖法蘭西斯貝,,南非,34° 10′ S 24° 50′ E,,2017-06-09
3014476,"St. Francis R. (Saint-Francois, Riviere)",聖法蘭西斯河,,美國/加拿大,47° 11′ N 68° 53′ W,,2017-06-09
3014477,St. George,聖喬治,,加拿大,45° 08′ N 66° 49′ W,,2017-06-09
3014478,St. George Hd.,聖喬治岬,,澳大利亞,35° 42′ S 150° 42′ E,,2017-06-09
3014479,St. George I.,聖喬治島,,美國,38° 06′ N 76° 28′ W,,2017-06-09
3014480,"St. George, Fort",聖喬治堡,,印度,13° 05′ N 80° 17′ E,,2017-06-09
3014481,St. Georges Chan.,聖喬治海峽,,愛爾蘭/英國,52° 30′ N 5° 30′ W,,2017-06-09
3014482,St. George′s,聖喬治市,,格瑞那達,12° 03′ N 61° 45′ W,,2017-06-09
3014483,St. George′s B.,聖喬治灣,,加拿大,48° 20′ N 59° 00′ W,,2017-06-09
3014484,"St. Gotthard P. (San Gottardo, Passo)",聖哥達山口,,瑞士,46° 33′ N 8° 34′ E,,2017-06-09
3014485,St. Helena B.,聖赫勒納灣,,南非,32° 45′ S 18° 06′ E,,2017-06-09
3014486,St. Helena I.,聖赫勒納島,,英屬{大西洋},15° 57′ S 5° 42′ W,,2017-06-09
3014487,St. Helens,聖海倫斯,,英國,53° 27′ N 2° 44′ W,,2017-06-09
3014488,St. Helens Mt.,聖海倫斯山,,美國,42° 11′ N 122° 11′ W,,2017-06-09
3014489,St. Helier,聖赫利爾,,英國,49° 11′ N 2° 06′ W,,2017-06-09
3014490,St. Ives,聖艾夫斯,,英國,50° 12′ N 5° 29′ W,,2017-06-09
3014491,St. Ives B.,聖艾夫斯灣,,英國,50° 13′ N 5° 26′ W,,2017-06-09
3014492,St. James,聖詹母斯,,美國,40° 52′ N 73° 09′ W,,2017-06-09
3014493,St. James C.,聖詹母斯岬,,加拿大,51° 56′ N 131° 00′ W,,2017-06-09
3014494,St. John,聖約翰,,加拿大,45° 16′ N 66° 04′ W,,2017-06-09
3014495,St. John B.,聖約翰灣,,加拿大,50° 50′ N 57° 15′ W,,2017-06-09
3014496,"St. John, L.",聖約翰湖,,加拿大,48° 25′ N 54° 40′ W,,2017-06-09
3014497,"St. John, Mount",聖約翰峰,,美國,43° 47′ N 110° 46′ W,,2017-06-09
3014498,St. Johns,聖約翰斯,,<p>美國</p>,<p>43&deg; 00&prime; N 84&deg; 34&prime; W</p>,,2017-06-09
3014499,St. Johns R.,聖約翰河,,美國,30° 24′ N 81° 24′ W,,2017-06-09
3014500,St. Johnsbury,聖約翰柏立,,美國,44° 25′ N 72° 01′ W,,2017-06-09
3014501,St. John′s,聖約翰斯,,<p>加拿大</p>,<p>47&deg; 33&prime; N 52&deg; 40&prime; W</p>,,2017-06-09
3014502,St. John′s,聖約翰,,<p>安地卡</p>,<p>17&deg; 07&prime; N 61&deg; 51&prime; W</p>,<p>20250908修訂</p>,2017-06-09
3014503,St. John′s Pt.,聖約翰岬,,英國,58° 40′ N 3° 11′ W,,2017-06-09
3014504,St. John′s Pt.,聖約翰岬,,愛爾蘭,54° 34′ N 8° 28′ W,,2017-06-09
3014505,St. Joseph,聖約瑟,,美國,39° 46′ N 94° 50′ W,,2017-06-09
3014506,St. Joseph I.,聖約瑟島,,加拿大,46° 10′ N 83° 55′ W,,2017-06-09
3014507,St. Joseph I.,聖約瑟島,,美國,55° 35′ N 133° 42′ W,,2017-06-09
3014508,"St. Joseph, L.",聖約瑟湖,,加拿大,51° 06′ N 90° 36′ W,,2017-06-09
3014509,St. Josephs,聖約瑟斯,,加拿大,47° 07′ N 53° 31′ W,,2017-06-09
3014510,St. Kilda Is.,聖基達群島,,英國,57° 48′ N 08° 38′ W,,2017-06-09
