ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
2451607,C-jadeite,C貨,,C货,2015-09-16
2451608,clastic rock,碎屑岩,,碎屑岩,2015-09-16
2451609,clay,黏土,,黏土,2015-09-16
2451610,claystone,黏土岩,,黏土岩,2015-09-16
2451611,cleavage,(1)解理（礦物）(2)劈理（岩石）,,解理,2015-09-16
2451612,cleavage,(1)解理（礦物）(2)劈理（岩石）,,劈理,2015-09-16
2451613,coal,煤,,煤,2015-09-16
2451614,coal seam,煤層,,煤层,2015-09-16
2451615,coalfield,煤田,,煤田,2015-09-16
2451616,coalification,成煤作用；煤化作用,,煤化作用,2015-09-16
2451617,cobaltite,輝鈷礦,,辉砷钴矿,2015-09-16
2451618,coesite,柯石英；斜矽石,,柯石英,2015-09-16
2451619,collapse,崩陷,,崩解,2015-09-16
2451620,columnar section,柱狀圖；柱狀剖面；地層柱,,柱状剖面,2015-09-16
2451621,compass,指南針；羅盤,,罗盘,2015-09-16
2451622,conchostracans,葉肢介,,叶肢介,2015-09-16
2451623,concretion,結核,,结核,2015-09-16
2451624,cone-in-cone,疊錐構造,,叠锥构造,2015-09-16
2451625,confined water,受壓水；侷限水,,承压水,2015-09-16
2451626,conformity,整合,,整合,2015-09-16
2451627,Confuciusornis,孔子鳥,,孔子鸟,2015-09-16
2451628,congeliturbation,冰擾作用；融凍擾動,,融冻作用,2015-09-16
2451629,conglomerate,礫岩,,砾岩,2015-09-16
2451630,conodonts,牙形石,,牙形石,2015-09-16
2451631,construction,結構；建造,,构造,2015-09-16
2451632,continental drift,大陸漂移,,大陆漂移,2015-09-16
2451633,continental facies,陸相,,陆相,2015-09-16
2451634,core,中心；地核；岩心〔鑽探〕；岩芯；核部〔褶皺〕,,岩芯,2015-09-16
2451635,corrosion,溶蝕；熔蝕,,溶蚀,2015-09-16
2451636,corundum,剛玉,,刚玉,2015-09-16
2451637,cosmochemistry,宇宙化學,,宇宙化学,2015-09-16
2451638,country rock,圍岩；原岩；母岩,,围岩,2015-09-16
2451639,covellite,銅藍,,铜蓝,2015-09-16
2451640,craton,古陸；穩定地塊；克拉通,,克拉通,2015-09-16
2451641,Cretaceous Period,白堊紀,,白垩纪,2015-09-16
2451642,Cretaceous System,白堊系,,白垩系,2015-09-16
2451643,crinoid,海百合,,海百合,2015-09-16
2451644,cristobalite,方矽石,,方石英,2015-09-16
2451645,crust,地殼,,地壳,2015-09-16
2451646,crustal movement,地殼運動,,地壳运动,2015-09-16
2451647,crustal stress,地殼應力,,地应力,2015-09-16
2451648,cryolite,冰晶石,,冰晶石,2015-09-16
2451649,crystal,結晶；結晶體；晶體,,晶体,2015-09-16
2451650,crystal,結晶；結晶體；晶體,,水晶,2015-09-16
2451651,crystal face,晶面,,晶面,2015-09-16
2451652,crystal system,晶系,,晶系,2015-09-16
2451653,crystalline,結晶質,,晶质,2015-09-16
2451654,crystallize,結晶；結晶作用,,结晶,2015-09-16
2451655,crystallography,結晶學,,结晶学,2015-09-16
2451656,cuprite,赤銅礦,,赤铜矿,2015-09-16
2451657,cyanite,藍晶石,,蓝晶石,2015-09-16
2451658,cycle,週期；循環,,旋回,2015-09-16
