ID,英文名稱,中文名稱,圖片,界,門,綱,目,科,屬,種,資料來源,更新日期
3588109,Carangoides plagiotaenia,橫帶若_;甘仔魚,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Carangidae_科,Carangoides若_屬,plagiotaenia,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588110,Pseudofentonia plagiviridis plagiviridis,綠擬紛舟蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Notodontidae舟蛾科,Pseudofentonia,plagiviridis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588111,Adeorbis plana,扁螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Mesogastropoda中腹足目,Adeorbidae扁螺科,Adeorbis扁螺屬,plana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588112,Asota plana lacteata,長斑擬燈蛾;黑斑擬燈蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Erebidae裳蛾科,Asota擬燈蛾屬,plana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588113,Biscogniauxia plana,扁平炭皮菌,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Xylariales炭角菌目,Xylariaceae炭角菌科,Biscogniauxia炭皮菌屬,plana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588114,Davila plana,扁平蛤,,Animalia動物界,Mollusca軟體動物門,Bivalvia雙殼綱,Veneroida簾蛤目,Mesodesmatidae尖峰蛤科,Davila扁平蛤屬,plana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588115,Dicranota (Rhaphidolabis) plana,遊盪笛大蚊,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Pediciidae平大蚊科,Dicranota (Rhaphidolabis),plana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588116,Euchaeta plana,平滑真刺水蚤,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Calanoida哲水蚤目,Euchaetidae真刺水蚤科,Euchaeta真刺水蚤屬,plana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588117,Nitzschia plana,明顯菱形藻,,Chromista原藻界,Bacillariophyta矽藻門,Bacillariophyceae矽藻綱,Bacillariales矽藻目,Bacillariaceae矽藻科,Nitzschia菱形藻屬,plana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588118,Ophiothrix plana,平板刺蛇尾,,Animalia動物界,Echinodermata棘皮動物門,Ophiuroidea蛇尾綱,Gnathophiurida顎蛇尾目,Ophiotrichidae刺蛇尾科,Ophiothrix刺蛇尾屬,plana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588119,Polyascus plana,扁平多囊蟹奴,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Kentrogonida有刺胞幼體亞目,Sacculinidae蟹奴科,Polyascus多囊蟹奴屬,plana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588120,Diala planalba,光天螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Mesogastropoda中腹足目,Dialidae天螺科,Diala天螺屬,planalba,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588121,Ambocythere planata,平滑緣花介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Trachyleheridae粗面介科,Ambocythere緣花介屬,planata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588122,Haliotis planata,扁鮑螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Archaeogastropoda原始腹足目,Haliotidae鮑螺科,Haliotis鮑螺屬,planata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588123,Plateros planatus,缺刻短溝紅螢,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Lycidae紅螢科,Plateros短溝紅螢屬,planatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588124,Acanthaster planci,棘冠海星,,Animalia動物界,Echinodermata棘皮動物門,Asteroidea海星綱,Valvatida有瓣目,Acanthasteridae長棘海星科,Acanthaster長棘海星屬,planci,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588125,Trachelomonas planctonica oblonga,囊裸藻,,Protozoa原生生物界,Euglenozoa眼蟲門,Euglenida眼蟲綱,Euglenales眼蟲目,Euglenaceae裸藻科,Trachelomonas囊裸藻屬,planctonica,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588126,Trachelomonas planctonica,囊裸藻,,Protozoa原生生物界,Euglenozoa眼蟲門,Euglenida眼蟲綱,Euglenales眼蟲目,Euglenaceae裸藻科,Trachelomonas囊裸藻屬,planctonica,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588127,Nyctalus plancyi velutinus,絨山蝠;中華山蝠,,Animalia動物界,Chordata脊索動物門,Mammalia哺乳綱,Chiroptera翼手目,Vespertilionidae蝙蝠科,Nyctalus夜蝠屬,plancyi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588128,Cymatodiscus planetophorus,星球波盤藻,,Chromista原藻界,Ochrophyta褐藻門,Coscinodiscophyceae圓篩藻綱,Coscinodiscales圓篩藻目,Coscinodiscaceae圓篩藻科,Cymatodiscus波盤藻屬,planetophorus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588129,Odontomantis planiceps,綠大齒螳;臺灣花螳,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Mantodea螳螂目,Hymenopodidae花螳科,Odontomantis齒螳屬,planiceps,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588130,Forficula planicollis,斜蠼_,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Dermaptera革翅目,Forficulidae蠼_科,Forficula蠼_屬,planicollis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588131,Phlyctochytrium planicorne,扁囊壺菌,,Fungi真菌界,Chytridiomycota壺菌門,Chytridiomycetes壺菌綱,Chytridiales壺菌目,Chytridiaceae壺菌科,Phlyctochytrium囊壺菌屬,planicorne,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588132,Bolboschoenus planiculmis,扁稈藨草;雲林莞草,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Poales禾本目,Cyperaceae莎草科,Bolboschoenus塊莖藨草屬,planiculmis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588133,Paragnetina planidora,平背純石蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Plecoptera_翅目,Perlidae石蠅科,Paragnetina純石蠅屬,planidora,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588134,Paragnetina planidorsa,平背純石蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Plecoptera_翅目,Perlidae石蠅科,Paragnetina純石蠅屬,planidorsa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588135,Weissia planifolia,闊葉小石苔,,Plantae植物界,Bryophyta苔類植物門,Bryopsida苔綱,Pottiales叢苔目,Pottiaceae叢苔科,Weissia小石苔屬,planifolia,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588136,Pachygrapsus planifrions,平額厚紋蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Grapsidae方蟹科,Pachygrapsus厚紋蟹屬,planifrions,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588137,Pachygrapsus planifrons,平額厚紋蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Grapsidae方蟹科,Pachygrapsus厚紋蟹屬,planifrons,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588138,Lienardia planilabrum,彩鍊捲管螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Neogastropoda新腹足目,Turridae捲管螺科,Lienardia細切嘴螺屬,planilabrum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588139,Sympagurus planimanus,平螯同寄居蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Parapaguridae擬寄居蟹科,Sympagurus同寄居蟹屬,planimanus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588140,Agrilus planipennis,光蠟瘦吉丁蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Buprestidae吉丁蟲科,Agrilus瘦吉丁蟲屬,planipennis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588141,Matuta planipes,紅線黎明蟹;沙隨;金錢蟹;鑽沙蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Matutidae黎明蟹科,Matuta黎明蟹屬,planipes,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588142,Percnon planissimum,裸掌盾牌蟹;石塞,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Percnidae,Percnon,planissimum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588143,Anellaria planiuscula,平頂斑褶傘,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Agaricales傘菌目,Psathyrellaceae小脆柄菇科,Anellaria斑褶傘屬,planiuscula,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588144,Eumaladera planiuscula,毛腿絨毛金龜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Scarabaeidae金龜子科,Eumaladera腳絨毛金龜屬,planiuscula,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588145,Conus planorbis,焦黃芋螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Neogastropoda新腹足目,Conidae芋螺科,Conus,planorbis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588146,Spiroglyphus planorbis,平輪蛇螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Mesogastropoda中腹足目,Vermetidae蛇螺科,Spiroglyphus輪蛇螺屬,planorbis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588147,Nerita planospira,平頂蜑螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Archaeogastropoda原始腹足目,Neritidae蜑螺科,Nerita蜑螺屬,planospira,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588148,Dysaphis (Pomaphis) plantaginea,車前草蚜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Aphididae常蚜科,Dysaphis (Pomaphis)大帥蚜屬,plantaginea,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588149,Aecidium plantaginis,車前_孢_菌,,Fungi真菌界,Basidiomycota擔子菌門,Pucciniomycetes柄_菌綱,Pucciniales柄_菌目,Pucciniaceae柄_菌科,Aecidium_孢_菌屬,plantaginis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588150,Colletotrichum plantaginis,車前草炭疽刺盤孢菌,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,,Glomerellaceae小叢殼科,Colletotrichum炭疽刺盤孢菌屬,plantaginis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588151,Erysiphe plantaginis,車前草白粉菌,,Fungi真菌界,Ascomycota子囊菌門,Ascomycetes子囊菌綱,Erysiphales白粉菌目,Erysiphaceae白粉菌科,Erysiphe白粉菌屬,plantaginis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588152,Phytomyza plantaginis,車前草植潛蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Agromyzidae潛蠅科,Phytomyza植潛蠅屬,plantaginis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588153,Sphaceloma plantaginis,車前草痂圓孢菌,,Fungi真菌界,Ascomycota子囊菌門,Ascomycetes子囊菌綱,Myriangiales多腔菌目,Elsinoaceae痂囊腔菌科,Sphaceloma痂圓孢菌屬,plantaginis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588154,Lactobacillus plantarum,胚芽乳酸菌;胚芽乳桿菌,,Bacteria細菌界,Firmicutes厚壁菌門,Bacilli桿菌綱,Lactobacillales乳桿菌目,Lactobacillaceae乳酸菌科,Lactobacillus乳酸菌屬,plantarum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588155,Hermonassa plantei,普氏狹翅夜蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Noctuidae夜蛾科,Hermonassa,plantei,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588156,Mythimna plantei,普連特氏秘夜蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Noctuidae夜蛾科,Mythimna,plantei,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588157,Clastobryopsis planula,扁枝竹苔,,Plantae植物界,Bryophyta苔類植物門,Bryopsida苔綱,Hypnales灰苔目,Sematophyllaceae錦苔科,Clastobryopsis竹苔屬,planula,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588158,Gardineroseris planulata,加德紋珊瑚,,Animalia動物界,Cnidaria刺胞動物門,Anthozoa珊瑚蟲綱,Scleractinia石珊瑚目,Agariciidae蓮珊瑚科,Gardineroseris,planulata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588159,Maretia planulata,扁仙壺海膽,,Animalia動物界,Echinodermata棘皮動物門,Echinoidea海膽綱,Spatangoida猥團目,Maretiidae仙壺海膽科,Maretia仙壺海膽屬,planulata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588160,Stomatella planulata,廣口螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Archaeogastropoda原始腹足目,Trochidae鐘螺科,Stomatella,planulata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588161,Sinum planulatum,扁玉螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Heteropoda異足目,Naticidae玉螺科,Sinum廣口玉螺屬,planulatum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588162,Spondylosium planum,平頂頂接鼓藻,,Plantae植物界,Chlorophyta綠藻植物門,Zygnematophyceae雙星藻綱,Zygnematales雙星藻目,Desmidiaceae鼓藻科,Spondylosium頂接鼓藻屬,planum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588163,Callionymus planus,扁_;扁身_;老鼠;狗圻,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Callionymidae_科,Callionymus_屬,planus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588164,Mucor plasmaticus,漿質毛黴,,Fungi真菌界,Zygomycota接合菌門,Zygomycetes接合菌綱,Mucorales毛黴目,Mucoraceae毛黴科,Mucor毛黴屬,plasmaticus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588165,Pseudocercospora platani,法國梧桐假尾孢菌,,Fungi真菌界,Ascomycota子囊菌門,Dothideomycetes座囊菌綱,Mycosphaerellales球腔菌目,Mycosphaerellaceae球腔菌科,Pseudocercospora假尾孢菌屬,platani,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588166,Pilea plataniflora,西南冷水麻,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Rosales薔薇目,Urticaceae蕁麻科,Pilea冷水麻屬,plataniflora,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588167,Troides plateni,巴拉望裳鳳蝶;蒲氏黃裳鳳蝶;蒲氏鳳蝶,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Papilionidae鳳蝶科,Troides裳鳳蝶屬,plateni,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588168,Spirulina platensis,鈍頂螺旋藻,,Bacteria細菌界,Cyanobacteria藍菌門,Cyanophyceae藍藻綱,Oscillatoriales顫藻目,Oscillatoriaceae顫藻科,Spirulina螺旋藻屬,platensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588169,Propyropterus plateroides,偽短溝紅螢,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Lycidae紅螢科,Propyropterus裂紅螢屬,plateroides,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588170,Psychoda platilobata,平葉蛾蚋,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Psychodidae蛾蚋科,Psychoda蛾蚋屬,platilobata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588171,Femoracoelotes platnicki,普氏股隙蛛,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Araneae蜘蛛目,Agelenidae草蛛科,Femoracoelotes股隙蛛屬,platnicki,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588172,Oedignatha platnicki,普氏膨顎蛛,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Araneae蜘蛛目,Liocranidae輝蛛科,Oedignatha,platnicki,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588173,Delia platura,歐洲花蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Anthomyiidae花蠅科,Delia,platura,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588174,Pelamis platurus,長吻海蛇;黑背海蛇,,Animalia動物界,Chordata脊索動物門,Reptilia爬蟲綱,Squamata有鱗目,Elapidae蝙蝠蛇科,Pelamis,platurus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588175,Pertusaria platycarpiza,寬果雞皮衣,,Fungi真菌界,Ascomycota子囊菌門,Ascomycetes子囊菌綱,Pertusariales雞皮衣目,Pertusariaceae雞皮衣科,Pertusaria雞皮衣屬,platycarpiza,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3588176,Diderma platycarpum,薄雙皮黏菌,,Protozoa原生生物界,Myxomycota黏菌門,Myxomycetes黏菌綱,Physarales絨泡黏菌目,Didymiaceae鈣皮菌科,Diderma雙皮黏菌屬,platycarpum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
