ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
1211557,covalent network solid,共價網狀固體,,共价网络固体,2012-11-26
1211558,covalent radius,共價半徑,,共价半径 ,2012-11-26
1211559,cracking,裂煉；裂解,,破碎 ,2012-11-26
1211560,Crick ,克里克,,克里克,2012-11-26
1211561,critical point,臨界點,,临界点,2012-11-26
1211562,critical pressure,臨界壓力,,临界压力 ,2012-11-26
1211563,critical temperature,臨界溫度,,临界温度 ,2012-11-26
1211564,Crookes,克魯克斯,,克鲁克斯,2012-11-26
1211565,Crookes tube,克魯克斯管,,克鲁克斯放电管,2012-11-26
1211566,cross linking ,交聯,,交联聚合,2012-11-26
1211567,crown ether,冠醚,,冠醚 ,2012-11-26
1211568,crude oil,原油,,原油 ,2012-11-26
1211569,cryolite,冰晶石,,冰晶石 ,2012-11-26
1211570,crystal,晶體,,晶体,2012-11-26
1211571,crystal lattice,晶格,,晶格，晶体点阵,2012-11-26
1211572,crystal seed ,晶種,,晶种,2012-11-26
1211573,crystallization,結晶,,结晶 ,2012-11-26
1211574,crystalloid,類晶體；似晶體,,类晶体，拟晶质,2019-10-28
1211575,cubic closest packing ,立方最密堆積,,立方最密堆积,2012-11-26
1211576,Curie,居里,,居里,2012-11-26
1211577,Curie,居里,,居里,2012-11-26
1211578,curium,鋦,,锔,2012-11-26
1211579,cyclic ethers,環狀醚類,,环醚,2012-11-26
1211580,cyclic hydrocarbon,環烴,,环烃,2012-11-26
1211581,cycloalkane,環烷,,环烷,2012-11-26
1211582,cyclohexane,環己烷,,环己烷 ,2012-11-26
1211583,cyclohexylamine ,環己胺,,环己胺,2012-11-26
1211584,cyclooxygenase ,環氧合酶,,环氧酶,2012-11-26
1211585,cyclopropane,環丙烷,,环丙烷 ,2012-11-26
1211586,cysteine ,半胱胺酸,,半胱氨酸 ,2012-11-26
1211587,cystine ,胱胺酸,,胱氨酸 ,2012-11-26
1211588,cytosine,胞嘧啶,,胞嘧啶 ,2012-11-26
1211589,dacron,達克綸,,涤纶，达可纶,2012-11-26
1211590,Dalton,道耳頓,,道尔顿,2012-11-26
1211591,Daltons atomic theory; Dalton's atom theory ,道耳頓原子論,,道尔顿原子理论,2012-11-26
1211592,Dalton's law of partial pressure,道耳頓分壓定律,,道尔顿分压定律,2012-11-26
1211593,damaged layer ,損傷層,,损伤层,2012-11-26
1211594,Daniell,丹尼耳,,丹尼尔,2012-11-26
