ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
2453029,pulse examination,脈診,,脉诊,2015-09-16
2453030,Pulse-Engendering Powder,生脈散,,生脉散,2015-09-16
2453031,purified pinellia,清半夏,,清半夏,2015-09-16
2453032,Purple Gold Lozenge,紫金錠,,紫金锭,2015-09-16
2453033,purslane,馬齒莧,,马齿苋,2015-09-16
2453034,puruluent ear,膿耳,,脓耳,2015-09-16
2453035,qi,氣,,气,2015-09-16
2453036,qi depression,氣鬱,,气郁,2015-09-16
2453037,qi stagnation,氣滯,,气滞,2015-09-16
2453038,qi stagnation pattern;pattern of qi stagnating in stomach and intestines;qi stagnation syndrome;syndrome of qi stagnating in stomach and intestines,氣滯證,,气滞证,2015-09-16
2453039,qi vacuity pattern;qi deficiency syndrome,氣虛證,,气虚证,2015-09-16
2453040,qi vacuity with blood stasis,氣虛血瘀,,气虚血瘀,2015-09-16
2453041,qi vacuity;qi deficiency,氣虛,,气虚,2015-09-16
