ID,英文名稱,中文名稱,圖片,化學式,更新日期
532489,nicotine hydrochloride,菸鹼鹽酸鹽,,C<Sub>10</Sub><Font>H</Font><Sub>14</Sub><Font>N</Font><Sub>2</Sub><Font>·HCl</Font>,2012-11-26
532490,nicotine,菸鹼；尼古丁,,C<Sub>10</Sub><Font>H</Font><Sub>14</Sub><Font>N</Font><Sub>2</Sub>,2012-11-26
532491,nicotinamide adenine dinucleoside phosphate; NADPH,菸鹼醯胺腺[嘌呤]二核苷磷酸；NADPH,,C<Sub>21</Sub><Font>H</Font><Sub>28</Sub><Font>N</Font><Sub>7</Sub><Font>O</Font><Sub>17</Sub><Font>P</Font><Sub>3</Sub>,2012-11-26
532492,nicotinamide adenine dinucleotide; NADH,菸鹼醯胺腺[嘌呤]二核苷酸；NADH,,C<Sub>21</Sub><Font>H</Font><Sub>27</Sub><Font>N</Font><Sub>7</Sub><Font>O</Font><Sub>14</Sub><Font>P</Font><Sub>2</Sub>,2012-11-26
532493,nicotelline,"菸特鹼；3,2':4',3''-聯三吡啶",,C<Sub>15</Sub><Font>H</Font><Sub>11</Sub><Font>N</Font><Sub>3</Sub>,2012-11-26
532494,niacinamide; nicotinamide; nicotinic acid amide,菸鹼醯胺；3-吡啶甲醯胺,,C<Sub>6</Sub><Font>H</Font><Sub>6</Sub><Font>N</Font><Sub>2</Sub><Font>O</Font>,2012-11-26
532495,nicergoline,麥角溴菸鹼酯,,C<Sub>24</Sub><Font>H</Font><Sub>26</Sub><Font>BrN</Font><Sub>3</Sub><Font>O</Font><Sub>3</Sub>,2012-11-26
532496,niacin; nicotinic acid,菸鹼酸；3-吡啶甲酸,,C<Sub>6</Sub><Font>H</Font><Sub>5</Sub><Font>NO</Font><Sub>2</Sub>,2012-11-26
532497,Nevile and Winther's acid,NW酸；1-萘酚-4-磺酸,,HOC<Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>SO</Font><Sub>3</Sub><Font>H</Font>,2012-11-26
532498,neutral red,中性紅,,C<Sub>15</Sub><Font>H</Font><Sub>16</Sub><Font>N</Font><Sub>4</Sub><Font>·HCl</Font>,2012-11-26
532499,neurosin,甘油磷酸鈣,,C<Sub>3</Sub><Font>H</Font><Sub>7</Sub><Font>CaO</Font><Sub>6</Sub><Font>P</Font>,2012-11-26
532500,neurine,神經鹼,,C<Sub>5</Sub><Font>H</Font><Sub>12</Sub><Font>N</Font><Sup>+</Sup><Font>OH</Font><Sup>-</Sup>,2012-11-26
532501,neuraminic acid,神經胺[糖]酸,,C<Sub>9</Sub><Font>H</Font><Sub>17</Sub><Font>NO</Font><Sub>8</Sub>,2012-11-26
532502,nerolidol,橙花叔醇,,<p>C<sub>15</sub>H<sub>26</sub>O</p>,2012-11-26
532503,nervonic acid,二十四烯酸,,C<Sub>24</Sub><Font>H</Font><Sub>46</Sub><Font>O</Font><Sub>2</Sub>,2012-11-26
532504,neroline “new”; β-naphthyl ethyl ether,橙花醚II；β-萘基乙基醚,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>OC</Font><Sub>2</Sub><Font>H</Font><Sub>5</Sub>,2012-11-26
532505,nerol,橙花醇,,C<Sub>10</Sub><Font>H</Font><Sub>18</Sub><Font>O</Font>,2012-11-26
532506,neroline “old”; β-naphthyl methyl ether,橙花醚I；β-萘基甲基醚,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>OCH</Font><Sub>3</Sub>,2012-11-26
532507,neral; cis-citral,橙花醛；順-檸檬[油]醛,,C<Sub>10</Sub><Font>H</Font><Sub>16</Sub><Font>O</Font>,2020-09-09
532508,neovitamin A; 5-cis-vitamin A,新維生素A；5-順-維生素A,,C<Sub>20</Sub><Font>H</Font><Sub>30</Sub><Font>O</Font>,2020-09-09
532509,neosynephrin hydrochloride,新合成麻黃鹼鹽酸鹽,,C<Sub>9</Sub><Font>H</Font><Sub>13</Sub><Font>NO</Font><Sub>2</Sub><Font>·HCl</Font>,2012-11-26
532510,neostigmine bromide,溴化新斯的明,,[C<Sub>12</Sub><Font>H</Font><Sub>19</Sub><Font>N</Font><Sub>2</Sub><Font>O</Font><Sub>2</Sub><Font>]Br</Font>,2012-11-26
532511,neoquassin,新苦木苷,,C<Sub>22</Sub><Font>H</Font><Sub>30</Sub><Font>O</Font><Sub>6</Sub>,2012-11-26
532512,neosalvarsan; neoarsphenamine,新606；新砷凡納明,,C<Sub>13</Sub><Font>H</Font><Sub>13</Sub><Font>As</Font><Sub>2</Sub><Font>N</Font><Sub>2</Sub><Font>NaO</Font><Sub>4</Sub><Font>S</Font>,2012-11-26
532513,neopine,β-可待因,,C<Sub>18</Sub><Font>H</Font><Sub>21</Sub><Font>NO</Font><Sub>3</Sub>,2012-11-26
532514,neoprontosil; azosulfamide,偶氮磺胺,,C<Sub>18</Sub><Font>H</Font><Sub>14</Sub><Font>N</Font><Sub>4</Sub><Font>Na</Font><Sub>2</Sub><Font>O</Font><Sub>10</Sub><Font>S</Font><Sub>3</Sub>,2012-11-26
532515,neopentyl glycol,新戊二醇,,(CH<Sub>3</Sub><Font>)</Font><Sub>2</Sub><Font>C(CH</Font><Sub>2</Sub><Font>OH)</Font><Sub>2</Sub>,2012-11-26
532516,neopentyl ethyl ether,新戊基乙基醚,,(CH<Sub>3</Sub><Font>)</Font><Sub>3</Sub><Font>CCH</Font><Sub>2</Sub><Font>OC</Font><Sub>2</Sub><Font>H</Font><Sub>5</Sub>,2012-11-26
532517,neopentyl bromide,"溴新戊烷；1-溴-2,2-二甲基丙烷",,(CH<Sub>3</Sub><Font>)</Font><Sub>3</Sub><Font>CCH</Font><Sub>2</Sub><Font>Br</Font>,2012-11-26
532518,neopentyl alcohol,"新戊醇；2,2-二甲基-1-丙醇",,(CH<Sub>3</Sub><Font>)</Font><Sub>3</Sub><Font>CCH</Font><Sub>2</Sub><Font>OH</Font>,2012-11-26
532519,neopentane,"新戊烷；2,2-二甲基丙烷",,C(CH<Sub>3</Sub><Font>)</Font><Sub>4</Sub>,2012-11-26
532520,neonicotine,新菸鹼,,C<Sub>10</Sub><Font>H</Font><Sub>14</Sub><Font>N</Font><Sub>2</Sub>,2012-11-26
532521,neomycin A,新黴素A,,C<Sub>12</Sub><Font>H</Font><Sub>26</Sub><Font>N</Font><Sub>4</Sub><Font>O</Font><Sub>6</Sub>,2012-11-26
532522,neomenthol,新薄荷腦；新【草(之上)+孟】醇,,C<Sub>10</Sub><Font>H</Font><Sub>20</Sub><Font>O</Font>,2012-11-26
532523,neohexane,新己烷,,(CH<Sub>3</Sub><Font>)</Font><Sub>3</Sub><Font>CC</Font><Sub>2</Sub><Font>H</Font><Sub>5</Sub>,2012-11-26
532524,neoergosterol,新麥角甾醇,,C<Sub>27</Sub><Font>H</Font><Sub>40</Sub><Font>O</Font>,2012-11-26
532525,neodymium acetate,乙酸釹,,Nd(OOCCH<Sub>3</Sub><Font>)</Font><Sub>3</Sub>,2012-11-26
532526,neodymium hexaantipyrine perchlorate,過氯酸六安替比林釹,,[Nd(C<Sub>11</Sub><Font>H</Font><Sub>12</Sub><Font>N</Font><Sub>2</Sub><Font>O)</Font><Sub>6</Sub><Font>](ClO</Font><Sub>4</Sub><Font>)</Font><Sub>3</Sub>,2012-11-26
532527,neocupferron,新銅鐵靈,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>N(NO)ONH</Font><Sub>4</Sub>,2012-11-26
532528,neochlorogenic acid,新綠原酸,,C<Sub>16</Sub><Font>H</Font><Sub>18</Sub><Font>O</Font><Sub>9</Sub>,2012-11-26
532529,neochlorogenin,新綠配基,,C<Sub>27</Sub><Font>H</Font><Sub>44</Sub><Font>O</Font><Sub>4</Sub>,2012-11-26
532530,neoarsphenamine,新砷凡納明；新606,,C<Sub>13</Sub><Font>H</Font><Sub>13</Sub><Font>As</Font><Sub>2</Sub><Font>N</Font><Sub>2</Sub><Font>NaO</Font><Sub>4</Sub><Font>S</Font>,2012-11-26
532531,neoabietic acid,新松脂酸,,C<Sub>20</Sub><Font>H</Font><Sub>30</Sub><Font>O</Font><Sub>2</Sub>,2012-11-26
532532,naringin,柚苷,,C<Sub>27</Sub><Font>H</Font><Sub>32</Sub><Font>O</Font><Sub>14</Sub>,2012-11-26
532533,NBS; N-bromosuccinimide,N-溴琥珀醯亞胺,,C<Sub>4</Sub><Font>H</Font><Sub>4</Sub><Font>BrNO</Font><Sub>2</Sub>,2012-11-26
532534,naringenin,"柚苷配基；4',5,7-三羥黃酮",,C<Sub>15</Sub><Font>H</Font><Sub>12</Sub><Font>O</Font><Sub>5</Sub>,2012-11-26
532535,narcotoline,罌粟殼鹼,,C<Sub>21</Sub><Font>H</Font><Sub>21</Sub><Font>NO</Font><Sub>7</Sub>,2012-11-26
532536,narcotine hydrochloride,那可汀鹼鹽酸鹽,,C<Sub>23</Sub><Font>H</Font><Sub>23</Sub><Font>NO</Font><Sub>7</Sub><Font>·HCl</Font>,2012-11-26
532537,narcotine,那可汀[鹼],,C<Sub>22</Sub><Font>H</Font><Sub>23</Sub><Font>NO</Font><Sub>7</Sub>,2012-11-26
532538,narcissine,水仙鹼,,C<Sub>16</Sub><Font>H</Font><Sub>17</Sub><Font>NO</Font><Sub>4</Sub>,2012-11-26
532539,narceine,那碎因[鹼],,C<Sub>23</Sub><Font>H</Font><Sub>27</Sub><Font>NO</Font><Sub>8</Sub>,2012-11-26
532540,narceine hydrochloride,那碎因鹽酸鹽,,C<Sub>23</Sub><Font>H</Font><Sub>27</Sub><Font>NO</Font><Sub>8</Sub><Font>·HCl</Font>,2012-11-26
532541,naphthyridine,"【口+奈】啶；1,5-二氮萘",,C<Sub>8</Sub><Font>H</Font><Sub>6</Sub><Font>N</Font><Sub>2</Sub>,2012-11-26
532542,α-naphthyltriethoxy silicane,α-萘基三乙氧基矽烷,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>Si(OC</Font><Sub>2</Sub><Font>H</Font><Sub>5</Sub><Font>)</Font><Sub>3</Sub>,2012-11-26
532543,α-naphthylthiourea; ANTU,α-萘硫脲；安妥,,C<Sub>11</Sub><Font>H</Font><Sub>10</Sub><Font>N</Font><Sub>2</Sub><Font>S</Font>,2012-11-26
532544,N-1-naphthylmethylamine,N-1-萘甲胺,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>NHCH</Font><Sub>3</Sub>,2012-11-26
532545,4-(1-naphthyl)-4-oxo-butanoic acid,4-(1-萘)-4-側氧丁酸,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>COCH</Font><Sub>2</Sub><Font>CH</Font><Sub>2</Sub><Font>COOH</Font>,2012-11-26
532546,naphthylhydroxylamine,萘胲,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>NH(OH)</Font>,2012-11-26
532547,β-naphthylhydrazine hydrochloride,β-萘肼鹽酸鹽,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>NHNH</Font><Sub>2</Sub><Font>·HCl</Font>,2012-11-26
532548,α-naphthylhydrazine,α-萘肼,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>NHNH</Font><Sub>2</Sub>,2012-11-26
532549,naphthylethane; ethylnaphthalene,萘乙烷；乙萘,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>C</Font><Sub>2</Sub><Font>H</Font><Sub>5</Sub>,2012-11-26
532550,"1,2-naphthylenediamine","1,2-萘二胺",,C<Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>(NH</Font><Sub>2</Sub><Font>)</Font><Sub>2</Sub>,2012-11-26
532551,1-naphthyldiphenylcarbinol,二苯-1-萘甲醇,,(C<Sub>6</Sub><Font>H</Font><Sub>5</Sub><Font>)</Font><Sub>2</Sub><Font>(C</Font><Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>)COH</Font>,2012-11-26
532552,1-(α-naphthyl)cyclohexene,1-(α-萘)環己烯,,C<Sub>6</Sub><Font>H</Font><Sub>9</Sub><Font>C</Font><Sub>10</Sub><Font>H</Font><Sub>7</Sub>,2012-11-26
532553,γ-(1-naphthyl)butyric acid,γ-(1-萘)丁酸,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>CH</Font><Sub>2</Sub><Font>CH</Font><Sub>2</Sub><Font>CH</Font><Sub>2</Sub><Font>COOH</Font>,2012-11-26
532554,naphthylbenzylamidine; N-1-naphthylbenzamidine,萘苯甲脒；N-1-萘苄脒,,C<Sub>6</Sub><Font>H</Font><Sub>5</Sub><Font>C(=NH)NHC</Font><Sub>10</Sub><Font>H</Font><Sub>7</Sub>,2012-11-26
532555,N-1-naphthylbenzamidine,N-1-萘苄脒,,C<Sub>6</Sub><Font>H</Font><Sub>5</Sub><Font>C(=NH)NHC</Font><Sub>10</Sub><Font>H</Font><Sub>7</Sub>,2012-11-26
532556,4-(1-naphthylazo)-1-naphthylamine,4-(1-萘偶氮)-1-萘胺,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>N=NC</Font><Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>NH</Font><Sub>2</Sub>,2012-11-26
532557,2-naphthylamine hydrochloride,2-萘胺鹽酸鹽,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>NH</Font><Sub>2</Sub><Font>·HCl</Font>,2012-11-26
532558,2-naphthylamine-6-sulfonic acid,2-萘胺-6-磺酸,,H<Sub>2</Sub><Font>NC</Font><Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>SO</Font><Sub>3</Sub><Font>H</Font>,2012-11-26
532559,"2-naphthylamine-6,8-disulfonic acid","2-萘胺-6,8-二磺酸",,H<Sub>2</Sub><Font>NC</Font><Sub>10</Sub><Font>H</Font><Sub>5</Sub><Font>(SO</Font><Sub>3</Sub><Font>H)</Font><Sub>2</Sub>,2012-11-26
532560,"1-naphthylamine-4,8-disulfonic acid","1-萘胺-4,8-二磺酸",,H<Sub>2</Sub><Font>NC</Font><Sub>10</Sub><Font>H</Font><Sub>5</Sub><Font>(SO</Font><Sub>3</Sub><Font>H)</Font><Sub>2</Sub>,2012-11-26
532561,2-naphthylamine,2-萘胺,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>NH</Font><Sub>2</Sub>,2012-11-26
532562,β-naphthylacetic acid,β-萘乙酸,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>CH</Font><Sub>2</Sub><Font>COOH</Font>,2012-11-26
532563,naphthoylacetonitrile,萘甲醯乙腈,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>COCH</Font><Sub>2</Sub><Font>CN</Font>,2012-11-26
532564,N-1-naphthylacetamide; N-acetyl-1-naphthylamine,N-1-萘乙醯胺；N-乙醯-1-萘胺,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>NHCOCH</Font><Sub>3</Sub>,2012-11-26
532565,1-(2-naphthoyl)naphthalene,1-(2-萘甲醯)萘,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>COC</Font><Sub>10</Sub><Font>H</Font><Sub>7</Sub>,2012-11-26
532566,1-(1-naphthoxy)naphthalene; 1-naphtyl ether,[二](1-萘)醚,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>OC</Font><Sub>10</Sub><Font>H</Font><Sub>7</Sub>,2012-11-26
532567,β-naphthyl salicylate; 2-naphthyl salicylate,柳酸β-萘酯；柳酸2-萘酯,,HOC<Sub>6</Sub><Font>H</Font><Sub>4</Sub><Font>COOC</Font><Sub>10</Sub><Font>H</Font><Sub>7</Sub>,2012-11-26
532568,α-naphthyl salicylate,柳酸α-萘酯,,HOC<Sub>6</Sub><Font>H</Font><Sub>4</Sub><Font>COOC</Font><Sub>10</Sub><Font>H</Font><Sub>7</Sub>,2012-11-26
532569,1-naphthyl propyl ether,丙基1-萘基醚；丙氧萘,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>OC</Font><Sub>3</Sub><Font>H</Font><Sub>7</Sub>,2012-11-26
532570,1-naphthyl N-methyl-carbamate,N-甲胺甲酸1-萘酯,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>OOCNHCH</Font><Sub>3</Sub>,2012-11-26
532571,naphthyl naphthalene; binaphthyl,萘基萘；聯萘,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>C</Font><Sub>10</Sub><Font>H</Font><Sub>7</Sub>,2012-11-26
532572,naphthyl methyl ketone; acetonaphthone,萘基甲基酮；萘乙酮,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>COCH</Font><Sub>3</Sub>,2012-11-26
532573,1-naphthyl mercaptan,1-萘硫酚,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>SH</Font>,2012-11-26
532574,α-naphthyl isothiocyanate,異硫氰酸α-萘酯,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>N=CS</Font>,2012-11-26
532575,α-naphthyl isocyanate,異氰酸α-萘酯,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>N=CO</Font>,2012-11-26
532576,β-naphthyl ethyl ether,β-萘基乙基醚,,C<Sub>12</Sub><Font>H</Font><Sub>12</Sub><Font>O</Font>,2012-11-26
532577,naphthyl cyanide,萘甲腈；氰萘,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>CN</Font>,2012-11-26
532578,1-naphthyl ether,1-萘醚,,(C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>)</Font><Sub>2</Sub><Font>O</Font>,2012-11-26
532579,α-naphthyl benzoate,苯甲酸α-萘酯,,C<Sub>6</Sub><Font>H</Font><Sub>5</Sub><Font>COOC</Font><Sub>10</Sub><Font>H</Font><Sub>7</Sub>,2012-11-26
532580,β-naphthyl acetate,乙酸β-萘酯,,CH<Sub>3</Sub><Font>COOC</Font><Sub>10</Sub><Font>H</Font><Sub>7</Sub>,2012-11-26
532581,naphthasultone,1-萘酚-8-磺酸內酯,,C<Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>SO</Font><Sub>3</Sub>,2012-11-26
532582,naphthoyl chloride,萘甲醯氯,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>COCl</Font>,2012-11-26
532583,naphthoresorcinol,"1,3-萘二酚",,C<Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>(OH)</Font><Sub>2</Sub>,2012-11-26
532584,"1,2-naphthoquinone 1-oxime; 1-nitroso-2-naphthol","1,2-萘醌-1-肟；1-亞硝-2-萘酚",,(NO)C<Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>OH</Font>,2012-11-26
532585,"1,4-naphthoquinone; α-naphthoquinone","1,4-萘醌；α-萘醌",,C<Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>O</Font><Sub>2</Sub>,2012-11-26
532586,"2,6-naphthoquinone; amphi-naphthoquinone","2,6-萘醌；跨萘醌",,C<Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>O</Font><Sub>2</Sub>,2012-11-26
532587,"1,2-naphthoquinone; β-naphthoquinone","1,2-萘醌；β-萘醌",,C<Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>O</Font><Sub>2</Sub>,2012-11-26
532588,naphthopicric acid,"萘苦酸；2,4,5-三硝-1-萘酚",,(O<Sub>2</Sub><Font>N)</Font><Sub>3</Sub><Font>C</Font><Sub>10</Sub><Font>H</Font><Sub>4</Sub><Font>OH</Font>,2012-11-26
532589,1-naphthonitrile,1-萘甲腈,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>CN</Font>,2012-11-26
532590,naphtholtrisulfonic acid,萘酚三磺酸,,HOC<Sub>10</Sub><Font>H</Font><Sub>4</Sub><Font>(SO</Font><Sub>3</Sub><Font>H)</Font><Sub>3</Sub>,2012-11-26
532591,1-naphthol-8-sulfonolactone; naphthasultone,1-萘酚-8-磺酸內酯；萘磺內酯,,C<Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>SO</Font><Sub>3</Sub>,2012-11-26
532592,2-naphthol-6-sulfonic acid; Schaffer's β-acid,2-萘酚-6-磺酸；β-薛佛酸,,HOC<Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>SO</Font><Sub>3</Sub><Font>H</Font>,2012-11-26
532593,1-naphthol-2-sulfonic acid; Schaffer's α-acid,1-萘酚-2-磺酸；α-薛佛酸,,HOC<Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>SO</Font><Sub>3</Sub><Font>H</Font>,2012-11-26
532594,2-naphthol-8-sulfonic acid; Bayer's acid,2-萘酚-8-磺酸；拜耳酸,,HOC<Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>·SO</Font><Sub>3</Sub><Font>H</Font>,2012-11-26
532595,β-naphtholphthalein,β-萘酚酞,,C<Sub>8</Sub><Font>H</Font><Sub>4</Sub><Font>O</Font><Sub>2</Sub><Font>(C</Font><Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>OH)</Font><Sub>2</Sub>,2012-11-26
532596,α-naphtholphthalein,α-萘酚酞,,C<Sub>8</Sub><Font>H</Font><Sub>4</Sub><Font>O</Font><Sub>2</Sub><Font>(C</Font><Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>OH)</Font><Sub>2</Sub>,2012-11-26
532597,"2-naphthol-6,8-disulfonic acid","2-萘酚-6,8-二磺酸",,C<Sub>10</Sub><Font>H</Font><Sub>5</Sub><Font>(OH)(SO</Font><Sub>3</Sub><Font>H)</Font><Sub>2</Sub>,2012-11-26
532598,"1-naphthol-3,6-disulfonic acid","1-萘酚-3,6-二磺酸",,C<Sub>10</Sub><Font>H</Font><Sub>5</Sub><Font>(OH)(SO</Font><Sub>3</Sub><Font>H)</Font><Sub>2</Sub>,2012-11-26
532599,α-naphtholbenzein,(α-萘酚)苯甲醇,,C<Sub>27</Sub><Font>H</Font><Sub>20</Sub><Font>O</Font><Sub>3</Sub>,2012-11-26
532600,2-naphthol; β-naphthol,2-萘酚；β-萘酚,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>OH</Font>,2012-11-26
532601,1-naphthol; α-naphthol,1-萘酚；α-萘酚,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>OH</Font>,2012-11-26
532602,2-naphthoic acid; β-naphthoic acid,2-萘甲酸；β-萘甲酸,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>COOH</Font>,2012-11-26
532603,1-naphthoic acid; α-naphthoic acid,1-萘甲酸；α-萘甲酸,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>COOH</Font>,2012-11-26
532604,β-naphthohydroquinone,"1,2-萘二酚",,C<Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>(OH)</Font><Sub>2</Sub>,2012-11-26
532605,α-naphthohydroquinone,"1,4-萘二酚",,C<Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>(OH)</Font><Sub>2</Sub>,2012-11-26
532606,"α-naphthoflavone; 7,8-benzoflavone","7,8-苯并黃酮",,C<Sub>19</Sub><Font>H</Font><Sub>12</Sub><Font>O</Font><Sub>2</Sub>,2012-11-26
532607,naphthionic acid,1-胺-4-萘磺酸,,H<Sub>2</Sub><Font>NC</Font><Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>SO</Font><Sub>3</Sub><Font>H</Font>,2012-11-26
532608,peri-naphthindane,迫萘合環己烷,,C<Sub>13</Sub><Font>H</Font><Sub>12</Sub>,2012-11-26
532609,peri-naphthindantrione,迫萘合環己三酮,,C<Sub>13</Sub><Font>H</Font><Sub>6</Sub><Font>O</Font><Sub>3</Sub>,2012-11-26
532610,"α-naphthindane; 4,5-benzhydrindene","4,5-苯并氫茚",,C<Sub>13</Sub><Font>H</Font><Sub>12</Sub>,2012-11-26
532611,"peri-naphthindandione; 1-H-phenalene-1,3(2H)-dione","迫萘合環己-1,3-二酮",,C<Sub>13</Sub><Font>H</Font><Sub>8</Sub><Font>O</Font><Sub>2</Sub>,2012-11-26
532612,naphthidine,"聯萘胺；1,1'-二胺-2,2'-聯萘",,C<Sub>20</Sub><Font>H</Font><Sub>16</Sub><Font>N</Font><Sub>2</Sub>,2012-11-26
532613,"naphthazarine; 5,8-dihydroxynaphtho-quinone","5,8-二羥-1,4-萘醌",,(HO)<Sub>2</Sub><Font>C</Font><Sub>10</Sub><Font>H</Font><Sub>4</Sub><Font>O</Font><Sub>2</Sub>,2012-11-26
532614,"β-naphthaquinoline; 5,6-benzoquinoline; 5,6-naphthoquinoline","5,6-苯并喹啉",,C<Sub>13</Sub><Font>H</Font><Sub>9</Sub><Font>N</Font>,2012-11-26
532615,naphthane,十氫萘,,C<Sub>10</Sub><Font>H</Font><Sub>18</Sub>,2012-11-26
532616,"α-naphthaquinoline; 7,8-benzoquinoline; 7,8-naphthoquinoline","7,8-苯并喹啉",,C<Sub>13</Sub><Font>H</Font><Sub>9</Sub><Font>N</Font>,2012-11-26
532617,1-naphthamide,1-萘甲醯胺,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>CONH</Font><Sub>2</Sub>,2012-11-26
532618,"1,8-naphthalimide","1,8-萘二甲醯亞胺",,C<Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>(CO)</Font><Sub>2</Sub><Font>NH</Font>,2012-11-26
532619,"1,8-naphthalide",1-萘甲酸-8-甲內酯,,C<Sub>12</Sub><Font>H</Font><Sub>8</Sub><Font>O</Font><Sub>2</Sub>,2012-11-26
532620,"1,8-naphthalic anhydride","1,8-萘二甲[酸]酐",,C<Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>=(CO</Font><Sub>2</Sub><Font>)O</Font>,2012-11-26
532621,"1,8-naphthalic acid","1,8-萘二甲酸",,C<Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>(COOH)</Font><Sub>2</Sub>,2012-11-26
532622,2-naphthalenethiol,2-萘硫酚,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>SH</Font>,2012-11-26
532623,1-naphthalenesulfonic acid,1-萘磺酸,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>SO</Font><Sub>3</Sub><Font>H</Font>,2012-11-26
532624,1-naphthalenesulfonyl-chloride,1-萘磺醯氯,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>SO</Font><Sub>2</Sub><Font>Cl</Font>,2012-11-26
532625,"2,7-naphthalene disulfonic acid","2,7-萘二磺酸",,C<Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>(SO</Font><Sub>3</Sub><Font>H)</Font><Sub>2</Sub>,2012-11-26
532626,"1,4-naphthalenedione; 1,4-naphthoquinone","1,4-萘醌",,C<Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>O</Font><Sub>2</Sub>,2012-11-26
532627,"1,3-naphthalenediol","1,3-萘二酚",,C<Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>(OH)</Font><Sub>2</Sub>,2012-11-26
532628,"2,6-naphthalenedi-carboxylic acid","2,6-萘二甲酸",,C<Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>(COOH)</Font><Sub>2</Sub>,2012-11-26
532629,"naphthalenediamine; 1,8-diaminonaphthalene","1,8-萘二胺；1,8-二胺萘",,C<Sub>10</Sub><Font>H</Font><Sub>6</Sub><Font>(NH</Font><Sub>2</Sub><Font>)</Font><Sub>2</Sub>,2012-11-26
532630,1-naphthalenecarboxylic acid,1-萘甲酸,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>COOH</Font>,2012-11-26
532631,1-naphthaleneacetic acid,1-萘乙酸,,C<Sub>10</Sub><Font>H</Font><Sub>7</Sub><Font>CH</Font><Sub>2</Sub><Font>COOH</Font>,2012-11-26
