ID,英文名稱,中文名稱,圖片,界,門,綱,目,科,屬,種,資料來源,更新日期
3573981,Munidopsis granosa,顆粒仿刺鎧蝦,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Galatheidae鎧甲蝦科,Munidopsis仿刺鎧蝦屬,granosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573982,Sinularia granosa,顆粒指形軟珊瑚,,Animalia動物界,Cnidaria刺胞動物門,Anthozoa珊瑚蟲綱,Alcyonacea軟珊瑚目,Alcyoniidae軟珊瑚科,Sinularia指形軟珊瑚屬,granosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573983,Tegillarca granosa,血蚶,,Animalia動物界,Mollusca軟體動物門,Bivalvia雙殼綱,Arcoida魁蛤目,Arcidae魁蛤科,Tegillarca泥蚶屬,granosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573984,Latohexapus granosus,顆粒寬六足蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Hexapodidae六足蟹科,Latohexapus,granosus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573985,Aegista granti granti,葛藍氏盾蝸牛,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Stylommatophora柄眼目,Bradybaenidae扁蝸牛科,Aegista盾蝸牛屬,granti,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573986,Bursa granularis,果粒蛙螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Heteropoda異足目,Bursidae蛙螺科,Bursa蛙螺屬,granularis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573987,Hackelochloa granularis,亥氏草;球穗草,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Poales禾本目,Poaceae禾本科,Hackelochloa亥氏草屬,granularis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573988,Biddulphia granulata,顆粒盒形藻,,Chromista原藻界,Ochrophyta褐藻門,Coscinodiscophyceae圓篩藻綱,Biddulphiales盒形藻目,Biddulphiaceae盒形藻科,Biddulphia盒形藻屬,granulata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573989,Boidinia granulata,刺粒韌革菌,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Russulales紅菇目,Stereaceae韌革菌科,Boidinia韌革菌屬,granulata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573990,Charybdis granulata,顆粒蟳;澎湖石蟳,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Portunidae梭子蟹科,Charybdis蟳屬,granulata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573991,Coprobia granulata,粒緣刺盤菌,,Fungi真菌界,Ascomycota子囊菌門,Ascomycetes子囊菌綱,Pezizales盤菌目,Pyronemataceae火絲菌科,Coprobia刺盤菌屬,granulata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573992,Lunella granulata,瘤珠螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Archaeogastropoda原始腹足目,Turbinidae蠑螺科,Lunella珠螺屬,granulata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573993,Navicula granulata,顆粒舟形藻,,Chromista原藻界,Bacillariophyta矽藻門,Bacillariophyceae矽藻綱,Naviculales舟形藻目,Naviculaceae舟形藻科,Navicula舟形藻屬,granulata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573994,Nitzschia granulata,顆粒菱形藻,,Chromista原藻界,Bacillariophyta矽藻門,Bacillariophyceae矽藻綱,Bacillariales矽藻目,Bacillariaceae矽藻科,Nitzschia菱形藻屬,granulata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573995,Paradorippe granulata,顆粒擬關公蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Dorippidae關公蟹科,Paradorippe擬關公蟹屬,granulata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573996,Petalomera granulata,顆粒板蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Dromiidae綿蟹科,Petalomera板蟹屬,granulata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573997,Phanerochaete granulata,粒狀顯絲菌,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Polyporales多孔菌目,,Phanerochaete,granulata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573998,Pontocythere granulata,顆粒海花介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Cytherideidae荊花介科,Pontocythere海花介屬,granulata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3573999,Pterolophia (Pterolophia) granulata,後紋_天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Pterolophia (Pterolophia)_天牛屬,granulata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574000,Tenguella granulata,結螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Neogastropoda新腹足目,Muricidae骨螺科,Tenguella,granulata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574001,Trachelomonas granulata,囊裸藻,,Protozoa原生生物界,Euglenozoa眼蟲門,Euglenida眼蟲綱,Euglenales眼蟲目,Euglenaceae裸藻科,Trachelomonas囊裸藻屬,granulata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574002,Triphora granulata,紅玉米左錐螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Heterogastropoda異腹足目,Triphoridae左錐螺科,Triphora左錐螺屬,granulata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574003,Chaetodiadema granulatm,粒毛冠海膽,,Animalia動物界,Echinodermata棘皮動物門,Echinoidea海膽綱,Diadematoida冠海膽目,Diadematidae冠海膽科,Chaetodiadema,granulatum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574004,Sphaerozosma granulatum,顆粒瘤接鼓藻,,Plantae植物界,Chlorophyta綠藻植物門,Zygnematophyceae雙星藻綱,Zygnematales雙星藻目,Desmidiaceae鼓藻科,Sphaerozosma,granulatum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574005,Acrochordus granulatus,瘰鱗蛇,,Animalia動物界,Chordata脊索動物門,Reptilia爬蟲綱,Squamata有鱗目,Acrochordidae瘰鱗蛇科,Acrochordus瘰鱗蛇屬,granulatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574006,Chaceon granulatus,顆粒查氏蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Geryonidae怪蟹科,Chaceon查氏蟹屬,granulatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574007,Choriaster granulatus,粒皮瘤海星,,Animalia動物界,Echinodermata棘皮動物門,Asteroidea海星綱,Valvatida有瓣目,Oreasteridae瘤海星科,Choriaster,granulatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574008,Conopea granulatus,顆粒舟藤壺,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Sessilia無柄目,Archaeobalanidae古藤壺科,Conopea舟藤壺屬,granulatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574009,Cycloachelous granulatus,顆粒梭子蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Portunidae梭子蟹科,Cycloachelous,granulatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574010,Elaphomyces granulatus,粗粒大團囊菌,,Fungi真菌界,Ascomycota子囊菌門,Eurotiomycetes散囊菌綱,Eurotiales散囊菌目,Elaphomycetaceae大團囊菌科,Elaphomyces大團囊菌屬,granulatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574011,Glaucostegus granulatus,顆粒藍吻琵琶_;顆粒藍吻犁頭鰩;顆粒琵琶_;飯匙鯊;魴仔,,Animalia動物界,Chordata脊索動物門,Chondrichthyes軟骨魚綱,Rajiformes鯆_目,Rhinobatidae琵琶_科,Glaucostegus藍吻琵琶_屬,granulatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574012,Ixodes granulatus,粒形硬蜱,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Ixodida真蜱目,Ixodidae硬蜱科,Ixodes硬蜱屬,granulatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574013,Phyllidiella granulatus,顆粒葉海蛞蝓,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Nudibranchia裸鰓目,Phyllidiidae葉海牛科,Phyllidiella,granulatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574014,Pilodius granulatus,顆粒毛殼蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Xanthidae扇蟹科,Pilodius毛殼蟹屬,granulatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574015,Portunus granulatus,顆粒梭子蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Portunidae梭子蟹科,Portunus梭子蟹屬,granulatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574016,Ramulus granulatus,顆粒短肛竹節蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Phasmida竹節蟲目,Phasmatidae竹節蟲科,Ramulus短肛竹節蟲屬,granulatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574017,Suillus granulatus,點柄乳牛肝菌,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Boletales牛肝菌目,Suillaceae乳牛肝菌科,Suillus乳牛肝菌屬,granulatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574018,Exocentrus granulicollis,紅胸瑣天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Exocentrus,granulicollis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574019,Grammographus granulicollis,顆領黃虎天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Grammographus黃虎天牛屬,granulicollis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574020,Sciades granulicollis,粿胸瑣天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Sciades,granulicollis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574021,Goniodiscaster granuliferus,粒角盤海星,,Animalia動物界,Echinodermata棘皮動物門,Asteroidea海星綱,Valvatida有瓣目,Goniasteridae角海星科,Goniodiscaster盤海星屬,granuliferus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574022,Betaeus granulimanus,粒螯乙鼓蝦,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Alpheidae槍蝦科,Betaeus乙鼓蝦屬,granulimanus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574023,Iodophanus granulipolaris,極粒碘光盤菌,,Fungi真菌界,Ascomycota子囊菌門,Ascomycetes子囊菌綱,Pezizales盤菌目,Pezizaceae盤菌科,Iodophanus碘光盤菌屬,granulipolaris,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574024,Acropora granulosa,顆粒軸孔珊瑚,,Animalia動物界,Cnidaria刺胞動物門,Anthozoa珊瑚蟲綱,Scleractinia石珊瑚目,Acroporidae軸孔珊瑚科,Acropora軸孔珊瑚屬,granulosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574025,Caudites granulosa,顆粒凸尾介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Trachyleheridae粗面介科,Caudites凸尾介屬,granulosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574026,Corina granulosa,顆粒心水蚤,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Cyclopoida劍水蚤目,Sapphirinidae葉水蚤科,Corina心水蚤屬,granulosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574027,Cycloes granulosa,顆粒圓蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Calappidae饅頭蟹科,Cycloes圓殼蟹屬,granulosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574028,Fungia (Wellsofungia) granulosa,顆粒蕈珊瑚,,Animalia動物界,Cnidaria刺胞動物門,Anthozoa珊瑚蟲綱,Scleractinia石珊瑚目,Fungiidae蕈珊瑚科,Fungia (Wellsofungia)蕈珊瑚屬,granulosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574029,Platypodia granulosa,顆粒扁足蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Xanthidae扇蟹科,Platypodia扁足蟹屬,granulosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574030,Poecilobdella granulosa,顆粒牛蛭,,Animalia動物界,Annelida環節動物門,Clitellata環帶綱,Arhynchobdellida無吻蛭目,Hirudinidae醫蛭科,Poecilobdella牛蛭屬,granulosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574031,Diphyscium granulosum,腐木短頸苔,,Plantae植物界,Bryophyta苔類植物門,Bryopsida苔綱,Buxbaumiales煙桿苔目,Diphysciaceae短頸苔科,Diphyscium短頸苔屬,granulosum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574032,Bolcocius granulosus,粒面丸形細堅蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Zopheridae(Colydiinae)瘤擬步行蟲科(細堅蟲亞科),Bolcocius丸形細堅蟲屬,granulosus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574033,Centrophorus granulosus,顆粒刺鯊,,Animalia動物界,Chordata脊索動物門,Chondrichthyes軟骨魚綱,Squaliformes角鯊目,Centrophoridae刺鯊科,Centrophorus刺鯊屬,granulosus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574034,Cyclodius granulosus,小疣瘤蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Xanthidae扇蟹科,Cyclodius,granulosus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574035,Fungiacyathus (Bathyactis) granulosus,顆粒蕈杯珊瑚,,Animalia動物界,Cnidaria刺胞動物門,Anthozoa珊瑚蟲綱,Scleractinia石珊瑚目,Fungiacyathidae蕈杯珊瑚科,Fungiacyathus (Bathyactis),granulosus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574036,Medaeops granulosus,顆粒仿權位蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Xanthidae扇蟹科,Medaeops仿權位蟹屬,granulosus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574037,Phymodius granulosus,小疣瘤蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Xanthidae扇蟹科,Phymodius瘤蟹屬,granulosus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574038,Ampelovirus Grapevine leafroll-associated virus,葡萄捲葉關連病毒,,Viruses病毒,,,正鏈RNA病毒,Closteroviridae長線型病毒科,Ampelovirus蛇葡萄病毒屬,Grapevine leafroll-associated virus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574039,Vitivirus Grapevine virus A,葡萄A病毒,,Viruses病毒,,,正鏈RNA病毒,Flexiviridae彎曲病毒科,VitivirusA病毒屬,Grapevine virus A,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574040,Halgerda graphica,瘤背海麒麟,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Nudibranchia裸鰓目,Discodorididae盤海牛科,Halgerda,graphica,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574041,Chlorophorus graphus,圖紋虎天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Chlorophorus,graphus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574042,Arisaema grapsospadix,毛筆天南星,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Alismatales澤瀉目,Araceae天南星科,Arisaema天南星屬,grapsospadix,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574043,Episyrphus graptus,彩飾蚜蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Syrphidae食蚜蠅科,Episyrphus前蚜蠅屬,graptus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574044,Aquareovirus Grass carp reovirus,草魚呼腸孤病毒,,Viruses病毒,,,dsRNA雙鏈RNA病毒,Reoviridae呼腸孤病毒科,Aquareovirus水產呼腸孤病毒屬,Grass carp reovirus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574045,Cellana grata,斗笠螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Archaeogastropoda原始腹足目,Patellidae笠螺科,Cellana蓋笠螺屬,grata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3574046,Clematis grata,串鼻龍,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Ranunculales毛茛目,Ranunculaceae毛茛科,Clematis鐵線蓮屬,grata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
