ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
2444564,ewe lamb,母羔；雌羔羊,,母羔,2015-09-16
2444565,excrement,蠶糞；蠶沙,,蚕粪 〈牧〉,2015-09-16
2444566,excreta,蠶糞；蠶沙,,蚕粪 〈牧〉,2015-09-16
2444567,familygenealogy,族譜；系譜,,家系〈牧〉,2015-09-16
2444568,farm animal,農場動物；農畜,,耕畜 〈农〉,2015-09-16
2444569,farrowing,分娩〔豬〕,,产仔 〈牧〉,2015-09-16
2444570,fat corrected milk,乳脂矯正乳,,标准乳 〈牧〉,2015-09-16
2444571,fat lamb,肥羔,,肥羔 〈牧〉,2015-09-16
2444572,fatness,肥度,,膘情 〈牧〉,2015-09-16
2444573,fatten,肥育,,育肥 〈牧〉→肥育,2015-09-16
2444576,fattening,肥育,,肥育  =育肥 〈牧〉,2015-09-16
2444577,fattening pig,肥育豬,,肥育猪 〈农〉,2015-09-16
2444578,fawn,小鹿,,羔 〈牧〉,2015-09-16
2444579,fed lamb,肥羔,,肥羔 〈牧〉,2015-09-16
2444580,feed,飼料,,饲料 〈牧〉,2015-09-16
2444581,feed industry,飼料工業,,饲料工业 〈牧〉,2015-09-16
2444582,feed intake,攝食量；採食量,,采食量,2015-09-16
2444583,feed science,飼料學,,饲料学 〈牧〉,2015-09-16
2444584,feeder,給飼器,,饲槽 〈牧〉,2015-09-16
2444585,feeder pig,架子豬,,架子猪,2015-09-16
2444586,feeding,飼養,,采食 〈牧〉,2015-09-16
2444587,feeding stuff,飼料,,精料 〈牧〉,2015-09-16
2444588,feedlot,圈養場,,肥育地 〈农〉,2015-09-16
2444589,feedstuff,飼料原料,,饲料 〈牧〉,2015-09-16
2444590,female,雌性,,雌  〈农〉,2015-09-16
2444591,female (water) buffalo,母水牛,,母水牛,2015-09-16
2444592,female animal,雌畜；雌性動物,,母畜,2015-09-16
2444593,fermented feed,發酵飼料,,发酵饲料 〈畜〉,2015-09-16
2444594,fertility rate,生育率,,受胎率,2015-09-16
2444595,filly,母馬；女馬,,母驹,2015-09-16
2444596,fine-wool sheep,細毛綿羊,,细毛羊,2015-09-16
2444597,finishing,肥育,,肥育  =育肥 〈牧〉,2015-09-16
2444598,finishing stage,肥育期,,肥育期 〈农〉,2015-09-16
2444599,flock(sheep),畜群,,畜群 〈牧〉,2015-09-16
2444600,flockmaster,牧羊人,,牧羊人 〈牧〉,2015-09-16
2444601,flushing,催情,,催情〈牧〉,2015-09-16
2444602,foal,駒,,驹 〈牧〉,2015-09-16
2444603,foal pony,馬駒,,马驹,2015-09-16
2444604,foaling,產駒,,产驹〈牧〉,2015-09-16
2444605,fodder,秣料；秣；芻料,,粗饲料 〈牧〉,2015-09-16
2444606,fodder grass,青飼料,,牧草 〈牧〉,2015-09-16
2444607,foot-and-mouth disease,口蹄疫,,口蹄疫〈牧〉,2015-09-16
2444608,forage,芻料,,牧草 〈牧〉,2015-09-16
2444609,forage grass,牧草,,牧草 〈牧〉,2015-09-16
2444610,forage science,牧草學,,牧草学 〈牧〉,2015-09-16
2444612,foraging,覓食,,采食 〈牧〉,2015-09-16
2444613,foraging flight,覓食飛行,,采集飞行 〈牧〉,2015-09-16
2444614,forced-fed duck,填鴨,,填鸭〈牧〉,2015-09-16
2444615,fowl,禽,,鸡 jī〈牧〉﹦家鸡,2015-09-16
2444616,fowl cholera,家禽霍亂,,鸡霍乱 〈牧〉,2015-09-16
2444617,fowl pest,雞瘟,,鸡瘟 〈牧〉,2015-09-16
2444618,full blood,純種,,纯种 〈牧〉,2015-09-16
2444619,Gallus domesticus,雞,,鸡 jī〈牧〉﹦家鸡,2015-09-16
2444620,gamecock,鬥雞,,斗鸡 〈牧〉,2015-09-16
2444621,gattine,空頭病狀；軟化病,,蚕腐败病 〈农〉,2015-09-16
2444622,glanders,鼻疽；馬鼻疽,,马鼻疽 〈兽医〉,2015-09-16
2444623,glanders ；equinia strangles,馬鼻疽,,鼻疽 also “马鼻疽”  〈牧〉,2015-09-16
2444624,goat,山羊,,山羊〈牧〉,2015-09-16
2444625,goatling,仔山羊,,山羊羔,2015-09-16
2444626,gobbler,雄火雞；公火雞,,雄火鸡,2015-09-16
2444627,goose,鵝,,鹅 〈牧〉,2015-09-16
2444628,gosling,雛鵝,,雏鹅,2015-09-16
2444629,grassland,草地；草原,,草地 〈牧〉,2015-09-16
2444630,grassland degeneration,草地劣化；草原退化,,草原退化 〈牧〉,2015-09-16
2444631,grassland deterioration,草地劣化；草原退化,,草原退化 〈牧〉,2015-09-16
2444632,grassland ecology,草地生態學,,草原地生态学 〈牧〉,2015-09-16
2444633,grazing capacity (of a pasture),載牧力,,载畜量  “=载牧量”〈牧〉,2015-09-16
2444634,grazing land,放牧地,,草场〈牧〉,2015-09-16
2444635,grazing land,放牧地,,放牧地 〈畜〉,2015-09-16
2444636,grazing period,放牧期,,放牧期 〈畜〉,2015-09-16
2444637,grazing season,放牧季,,放牧期 〈畜〉,2015-09-16
2444638,green  feed,青飼料,,青饲料 〈牧〉,2015-09-16
2444639,green  fodder,青飼料,,青饲料 〈牧〉,2015-09-16
2444640,green duck,雛鴨,,仔子鸭,2015-09-16
2444641,grower,生長(豬),,架子猪,2015-09-16
2444642,guinea fowl,珠雞,,珍珠,2015-09-16
2444643,guinea pig,天竺鼠,,荷兰猪 =(popular term for 豚鼠)〈农〉,2015-09-16
2444644,hair sheep,短毛綿羊,,粗毛羊,2015-09-16
